168_0762481	168.0762481	
168_9125418	168.9125418	
170_0410149	170.0410149	
170_0424271	170.0424271	
170_043364	170.043364	C20314;C20931
170_8827219	170.8827219	
171_0053863	171.0053863	
172_0216882	172.0216882	
173_0295455	173.0295455	
173_0557573	173.0557573	
173_1022383	173.1022383	
173_1042504	173.1042504	C00062;C00792;C02385
174_1003933	174.1003933	
174_1066944	174.1066944	
174_992297	174.992297	C00785;C02126;C17206;C19345
175_0713654	175.0713654	
176_0084964	176.0084964	
176_0415837	176.0415837	
176_0429989	176.0429989	
176_9785278	176.9785278	C02595
178_05869	178.05869	
178_9403777	178.9403777	
178_9715553	178.9715553	
178_9770747	178.9770747	
180_0641465	180.0641465	C03087;C08269;C10151;C10850;C21513
181_1083399	181.1083399	C07471
182_0423796	182.0423796	
182_0576663	182.0576663	C01956;C16403
183_9917043	183.9917043	C02703
185_0208532	185.0208532	
185_091996	185.091996	
187_071233	187.071233	C14147
187_107558	187.107558	
188_0039359	188.0039359	
188_007874	188.007874	
188_0429699	188.0429699	
188_0447585	188.0447585	C16396;C16397;C21421
189_0051295	189.0051295	
189_0127765	189.0127765	
189_032635	189.032635	C01014;C06317;C07649;C07729;C08398;C10787;C15075
189_0399455	189.0399455	C00433;C00490;C00944;C01732;C02132;C02214;C02226;C02800;C04049;C05601;C06201;C14149;C17695
189_086839	189.086839	
190_0530873	190.0530873	
192_9558772	192.9558772	
192_9870864	192.9870864	
193_9607492	193.9607492	
194_0480456	194.0480456	
196_9502767	196.9502767	
196_9821441	196.9821441	
199_0181835	199.0181835	
199_0323887	199.0323887	C08456
199_0688084	199.0688084	
199_0711867	199.0711867	
199_0769064	199.0769064	C07721;C08458;C08741;C14244;C14298;C14747;C17717;C17796;C19800
201_1231283	201.1231283	
201_9928975	201.9928975	
202_0021688	202.0021688	C19452
202_0234296	202.0234296	
202_0471853	202.0471853	
202_0820038	202.0820038	
202_1184032	202.1184032	
203_0200539	203.0200539	C05533
203_0281616	203.0281616	C15075
203_0552915	203.0552915	C00922;C01757;C02295;C02930;C08290;C18342;C19821;C19822;C19826
203_0658884	203.0658884	C06936
203_0811122	203.0811122	
203_1023136	203.1023136	
204_0031298	204.0031298	C14713
204_0250246	204.0250246	
204_0290567	204.0290567	C06560;C14148
204_9870578	204.9870578	C02496;C06607;C13793
205_0162517	205.0162517	
205_0526467	205.0526467	
205_9822768	205.9822768	
206_0234822	206.0234822	C00314;C00547;C03972;C12108;C17356;C21249
206_0445576	206.0445576	
207_0682414	207.0682414	
207_9884641	207.9884641	
208_0190612	208.0190612	
208_071698	208.071698	
208_1000217	208.1000217	
208_1177686	208.1177686	
208_9521733	208.9521733	
210_0245447	210.0245447	C07641
210_0346455	210.0346455	
211_0000492	211.0000492	
211_986484	211.986484	
212_0194811	212.0194811	
212_0428779	212.0428779	
212_9854571	212.9854571	
213_0479555	213.0479555	C11422;C14315
213_0843457	213.0843457	
213_0924977	213.0924977	C06588;C08452;C10254;C10269;C11834;C13687;C14341;C14349;C16015;C16927;C19312
214_0143114	214.0143114	C03975;C21957
214_0166145	214.0166145	
214_0194789	214.0194789	
214_0472082	214.0472082	
214_9691326	214.9691326	
215_0315967	215.0315967	C00295;C00779;C01494;C02379;C03030;C03894;C09974;C10470;C10477;C11233;C11434;C12204;C16982
215_0371961	215.0371961	C00604;C15347;C21476
215_1389415	215.1389415	
216_0179348	216.0179348	C07585
216_0301136	216.0301136	C16675;C21065
216_0353134	216.0353134	
216_1342582	216.1342582	
216_8922914	216.8922914	
218_053134	218.053134	
221_0805838	221.0805838	
221_0839171	221.0839171	
222_0482598	222.0482598	
222_1156019	222.1156019	
223_0975982	223.0975982	C01924;C02581;C03884;C06578;C09858;C09904;C09905;C10453;C10469;C10673;C12303;C19229;C19729;C20417;C21793
223_0992887	223.0992887	C16038
224_0992134	224.0992134	
224_1027483	224.1027483	
225_0023804	225.0023804	C05533
225_0492404	225.0492404	
225_0644225	225.0644225	C00078;C00525;C00666;C00680;C00806;C02155;C02727;C03846;C07839;C10743;C10968;C12989;C14916;C20914;C21604;C21887
225_096985	225.096985	C08286
225_0991591	225.0991591	C00386;C02571;C19872
225_986324	225.986324	C08296
226_0032781	226.0032781	
226_0486423	226.0486423	C02043;C02256;C05660;C06326;C09961;C10124;C10132;C10741;C11843;C16850;C17962;C21247;C21403;C22006
226_0962447	226.0962447	C18172
226_1000139	226.1000139	C07904;C10935;C10938
226_1025459	226.1025459	
227_0410459	227.0410459	C19026
227_0523695	227.0523695	
227_0648327	227.0648327	
227_1012118	227.1012118	C17575
227_9835126	227.9835126	C18584
227_985743	227.985743	C07279
228_0031475	228.0031475	
228_0363422	228.0363422	
228_0642115	228.0642115	C03519;C05620;C09933;C09986;C13482;C20126
228_0682215	228.0682215	
228_1046448	228.1046448	
228_902853	228.902853	
229_0118784	229.0118784	C00111;C00117;C00118;C00191;C00199;C00231;C00296;C00333;C00558;C00618;C00620;C00661;C00905;C01062;C01101;C01112;C01295;C02024;C03291;C03342;C03736;C03737;C03906;C06238;C06239;C06441;C06472;C06473;C06477;C06814;C08348;C08350;C09265;C12113;C15673;C16245;C17691;C17694;C18655;C19156;C20772;C21034;C21037;C21047;C21059;C21282;C21644
229_0142132	229.0142132	C17210;C17212;C20248
229_0396425	229.0396425	C19350
229_1557093	229.1557093	
229_9716999	229.9716999	
229_9982573	229.9982573	
230_04681	230.04681	
230_0520209	230.0520209	C10970
230_0546386	230.0546386	C16420
230_1145841	230.1145841	
230_9528031	230.9528031	
231_0333012	231.0333012	C06677;C21477
231_062947	231.062947	C02325;C02726;C05565;C07350;C10709;C13739;C20892;C20893
231_0986129	231.0986129	C01410;C03415;C04390;C15767;C21015
232_0139825	232.0139825	C13734;C14266;C16394;C16395;C17942
232_0938814	232.0938814	C03771
232_1012609	232.1012609	
232_1302645	232.1302645	C08288
233_0124934	233.0124934	C00850;C02180;C12849;C16757;C16758;C21477
233_0600923	233.0600923	C18250;C18263;C18264;C18265;C18266;C19180;C19244
233_0831647	233.0831647	C07448;C17486
233_0850899	233.0850899	C01453;C07448;C14288;C15141
234_0027736	234.0027736	
234_0847858	234.0847858	
234_0886182	234.0886182	
234_1168824	234.1168824	C17249
234_9482019	234.9482019	
235_0312842	235.0312842	
235_9996457	235.9996457	
236_0208581	236.0208581	C04446
236_0525828	236.0525828	C11080
236_0651467	236.0651467	C22030
236_1004614	236.1004614	
236_1041362	236.1041362	C16452
236_1323509	236.1323509	C20457
236_9090648	236.9090648	
236_9480727	236.9480727	C14397
237_0184752	237.0184752	C16842
237_0533783	237.0533783	C04067;C09954;C11491;C14613;C18215;C20980
237_0684532	237.0684532	C08992;C14384;C19343;C19344;C19454;C19455
237_0966088	237.0966088	
237_1050203	237.1050203	C12288
237_1073836	237.1073836	
237_1357192	237.1357192	C11079
238_0144173	238.0144173	
238_0250396	238.0250396	C13671
238_0682728	238.0682728	
238_0999144	238.0999144	C06860;C18882;C19053
238_1197548	238.1197548	C11777
239_0021899	239.0021899	C16196
239_0647641	239.0647641	C03738;C20957;C20958
239_0956574	239.0956574	C08299;C08312;C10760
239_1008841	239.1008841	C04020
239_1034374	239.1034374	C05636;C05638;C12033;C19415
239_1122241	239.1122241	
240_030095	240.030095	C00248;C15383
241_0117568	241.0117568	C00725;C01251;C01275;C02225;C04299;C04593;C05662;C09964;C16149;C16214;C16241;C16848;C17941;C18342;C21320
241_0305254	241.0305254	C17224
241_0829433	241.0829433	C00214;C19431;C21325;C21326;C22139
241_0916655	241.0916655	C01298
242_0186893	242.0186893	
242_0211393	242.0211393	
242_0338362	242.0338362	C10902;C16511;C16624
242_0782719	242.0782719	C00475;C02961;C05711;C16403
242_0950231	242.0950231	C06954;C07559;C13737;C14168;C14425;C18956;C19134
242_1144981	242.1144981	C04259
242_1508162	242.1508162	
242_9651671	242.9651671	C00753
243_015558	243.015558	C03671;C08476
243_0276561	243.0276561	C01099;C01131;C02147;C02730;C02985;C06369;C09271;C10496;C12264;C14106;C14107;C15556;C17479;C17480
243_0297918	243.0297918	C10065;C10082;C10094;C17214;C17215
243_0462494	243.0462494	C11690
243_0621799	243.0621799	C00299;C02067;C16745
243_083227	243.083227	C07013
243_171327	243.171327	C01255;C11332
244_013877	244.013877	C02703;C10902;C16624;C17949;C19060
244_0314819	244.0314819	
244_059109	244.059109	C02852;C07708;C12067;C14433;C18953
244_0655419	244.0655419	C11181
244_1301895	244.1301895	C19047
244_1665626	244.1665626	
245_0779235	245.0779235	C13672
245_0852051	245.0852051	C14938
245_9692085	245.9692085	
246_0467088	246.0467088	C11772;C18759
246_065973	246.065973	C07207;C19574;C21712
246_1094709	246.1094709	C20234
246_1458776	246.1458776	
246_9727682	246.9727682	C08460
246_9917425	246.9917425	C19464
247_0279537	247.0279537	C01748;C02161;C06678;C12143
247_0781569	247.0781569	C07448
247_0811766	247.0811766	C00386;C16589
247_0935422	247.0935422	C20918;C20920
247_1008661	247.1008661	C11801;C14443
247_9951078	247.9951078	C03287;C03734;C05765
248_008826	248.008826	C07752;C13280;C16392;C16393
248_0540115	248.0540115	C00826
248_0652453	248.0652453	C00881;C21554
248_1325188	248.1325188	C11081;C17251;C18717
248_9274043	248.9274043	C06646
249_0212122	249.0212122	C18794;C18817
249_0468302	249.0468302	
249_0550055	249.0550055	C00669;C14617;C19254;C20289
249_0801226	249.0801226	C06536;C14443;C17220;C17222;C17223;C18436
250_0366069	250.0366069	C03169;C05353;C17938
250_0835072	250.0835072	C10897;C14312;C18810;C18814
250_1159744	250.1159744	
250_1199084	250.1199084	C19477
250_9171911	250.9171911	C07269
250_963801	250.963801	C19268
251_0079249	251.0079249	C13673
251_03419	251.03419	C10374;C20289
251_1123851	251.1123851	C11913
251_989152	251.989152	
252_03023	252.03023	C08272
252_0829005	252.0829005	C18780
252_0991325	252.0991325	C06996;C12842;C19564
252_1156825	252.1156825	
252_1316202	252.1316202	
252_996891	252.996891	C13668
253_0094459	253.0094459	C01068;C02895;C03509;C06721;C19674
253_0179469	253.0179469	
253_0335337	253.0335337	
253_0707295	253.0707295	C00779;C01494;C02379;C05945;C09974;C10470;C10477;C11233;C12204;C16982
253_0805566	253.0805566	C01410;C03415;C04390;C15767;C21015
253_1280104	253.1280104	
253_1364868	253.1364868	C09729;C09730;C09737;C09744;C09745;C09938;C16779;C16966;C17090;C17494;C17501;C17914;C17954;C19677;C19939;C20262;C20308;C22013
253_1389265	253.1389265	
254_0458723	254.0458723	C11110;C18590
254_1147841	254.1147841	C19247;C19581
254_1313612	254.1313612	C09949;C10171
255_0463299	255.0463299	C17228
255_0598698	255.0598698	C20913;C21396;C21559;C22073
256_0003787	256.0003787	
256_0591826	256.0591826	C00140;C00645;C00864;C01132;C02711;C03136;C03878;C05021;C13734;C17942;C20328;C21036;C21039;C21049;C21052;C21061;C21216
256_0938224	256.0938224	C02997;C12245;C19430
256_1106593	256.1106593	C05204;C09375;C09949;C10142;C10171;C13252
256_1300989	256.1300989	C18954
256_9114785	256.9114785	C21753
257_0567248	257.0567248	C07910
257_061819	257.061819	
257_0753122	257.0753122	
257_0777644	257.0777644	C04771;C05131;C06660;C16744;C22140
257_0851447	257.0851447	
258_0393018	258.0393018	C00140;C00352;C00645;C01102;C01132;C01283;C02587;C02711;C03136;C03783;C03878;C05021;C05702;C06156;C06377;C12147;C12213;C12214;C12215;C20328;C21036;C21039;C21049;C21052;C21061;C22029;C22237
258_0480719	258.0480719	
258_0572803	258.0572803	
258_0661511	258.0661511	C07525;C18668;C19563;C19566;C19602
258_0842264	258.0842264	
258_0896553	258.0896553	C09375;C10142;C12058;C13138;C16704
258_1178116	258.1178116	
258_146752	258.146752	
258_1831364	258.1831364	C07968;C21573
258_9457719	258.9457719	
259_0233327	259.0233327	C00085;C00092;C00103;C00275;C00279;C00446;C00636;C00663;C00668;C01002;C01094;C01097;C01113;C01171;C01172;C01177;C02655;C02888;C02962;C02965;C03109;C03251;C03267;C03384;C03394;C03546;C03604;C03606;C03654;C03735;C03811;C04006;C05001;C05345;C06019;C06155;C06312;C15924;C15926;C18096;C18984;C19272;C21285;C21286
259_1016414	259.1016414	
259_9857417	259.9857417	
260_046069	260.046069	C11095
260_0632762	260.0632762	
260_1013857	260.1013857	C20698
260_1051611	260.1051611	C07129;C07533;C08310;C10868;C18722;C18864
260_1259854	260.1259854	C07053;C10348;C11770
260_1333651	260.1333651	
260_8628922	260.8628922	
260_8836681	260.8836681	
260_9821741	260.9821741	
260_9892594	260.9892594	
261_0976768	261.0976768	C00884;C01262;C04067;C04138
261_1173569	261.1173569	C07540;C19260
262_0253224	262.0253224	
262_0941052	262.0941052	C12986;C15383;C20706
262_1009104	262.1009104	
262_1168964	262.1168964	
262_1208068	262.1208068	C00977;C21199
262_9521745	262.9521745	C17389
263_0744243	263.0744243	C11801;C18436
263_1132438	263.1132438	C04586;C04587
263_121742	263.121742	
264_0473517	264.0473517	
264_1165693	264.1165693	C11707
264_1325752	264.1325752	
264_1364526	264.1364526	C10944;C20643
265_0119898	265.0119898	C06581;C10065;C10082;C10094;C18305;C18310;C20954
265_0484241	265.0484241	C05901;C08466;C08506;C08743;C09778;C10273;C12090;C14283
265_1288866	265.1288866	
265_9960717	265.9960717	C06821;C18463
266_0057208	266.0057208	
266_0767396	266.0767396	
266_0889168	266.0889168	C00212;C00330;C00579;C06469;C07210;C08507
266_0904355	266.0904355	C00212;C00330;C07210
266_1131378	266.1131378	
267_0260375	267.0260375	C03274
267_0744067	267.0744067	C00294;C01410;C03137;C03415;C04390;C07829;C15767;C21015
267_0971115	267.0971115	C11571;C19972;C20424;C22254
267_0995187	267.0995187	C00328;C01718;C02206;C02678;C05647;C09287;C09292;C09300;C09394;C09476;C09545;C09601;C09605;C09606;C14523;C17085;C17490;C17912;C19143;C19461
267_1108775	267.1108775	C02267;C09213
268_0505444	268.0505444	C19542
268_0776756	268.0776756	
268_9746585	268.9746585	C14404
269_044309	269.044309	C01477;C02495;C06563;C08730;C10023;C10037;C10044;C10113;C10294;C10343;C10369;C10376;C10379;C10397;C14313;C14314;C15222;C16598;C16600;C16796
269_0628697	269.0628697	C17232
269_1127506	269.1127506	
269_9917068	269.9917068	C07752
270_0368693	270.0368693	C03225;C11255
270_0480297	270.0480297	
270_0624292	270.0624292	C04720;C05654;C08538
270_0662248	270.0662248	
270_0758986	270.0758986	C04208;C10923;C13646;C14952;C15457
270_110444	270.110444	C07207;C10169;C15032;C20983
271_0379277	271.0379277	C00669;C09313;C09958;C10426;C17917
271_0599799	271.0599799	C00509;C01263;C01592;C03567;C06561;C06953;C08578;C09047;C09614;C09751;C09826;C12087;C14458;C15567;C16232;C16765;C17673;C20463
271_0734404	271.0734404	C02161;C09007;C12457;C14589;C18036;C21409
271_0785235	271.0785235	C07261
272_0079122	272.0079122	
272_0151414	272.0151414	C11255
272_0195214	272.0195214	C18963
272_046104	272.046104	C18656
272_0633124	272.0633124	
272_0818661	272.0818661	
272_0998631	272.0998631	
272_1624469	272.1624469	C07035;C17464;C20279
272_9703527	272.9703527	
273_0389911	273.0389911	C00672;C00673;C01187;C02333;C04359;C06953;C11437;C16637;C20463;C21063;C21204;C22280
273_0557656	273.0557656	C07261;C11188
273_0810434	273.0810434	
273_1213379	273.1213379	C03296
274_012421	274.012421	
274_0220605	274.0220605	
274_0400072	274.0400072	C04201;C07525;C11095
274_0617992	274.0617992	
274_078972	274.078972	
274_1053231	274.1053231	C05283;C18048;C22030
274_1127467	274.1127467	C12454
274_1417343	274.1417343	C21730;C21776;C22249
274_8786041	274.8786041	
274_9797791	274.9797791	C16196
274_9923975	274.9923975	C00491;C01420;C18745
274_9944716	274.9944716	C00491;C01420;C03175;C17697
275_0711788	275.0711788	C02954;C19037;C20286;C20384;C20387
275_0965013	275.0965013	C03305;C09023;C11485
275_1328472	275.1328472	C09054;C20408
275_9656096	275.9656096	
276_0083507	276.0083507	C18672
276_0308858	276.0308858	C06837;C21295
276_0407443	276.0407443	C04229;C08574
276_0998377	276.0998377	C07053;C10348;C11770;C11841;C14900;C14901
276_1362262	276.1362262	C06960;C10869
276_9561635	276.9561635	C12491
276_9593473	276.9593473	
277_0901142	277.0901142	
277_0922419	277.0922419	C08561;C20577;C22025
277_1121521	277.1121521	C09054;C09897;C17228;C17230;C17231;C20408
277_148463	277.148463	C09876
277_1563647	277.1563647	C02453;C08309;C14239;C17676;C22043
278_0352803	278.0352803	
278_1154715	278.1154715	C10591;C10869;C12243;C21200
279_039585	279.039585	C00214;C00299;C01267;C02067;C07910;C16745;C19431;C22139
279_1079753	279.1079753	
280_0089256	280.0089256	C19006
280_0211437	280.0211437	C00352;C01283;C03783;C06156;C06377;C12213;C12214;C22029;C22237
280_043039	280.043039	
280_1045325	280.1045325	C00140;C00645;C01132;C02494;C02587;C02711;C03136;C03878;C05021;C05031;C20328;C21036;C21039;C21049;C21052;C21061
280_1114124	280.1114124	C10848;C10944;C11381;C20643
281_0052049	281.0052049	C00085;C00092;C00103;C00275;C00446;C00636;C00663;C00668;C01002;C01094;C01097;C01113;C01171;C01172;C01177;C02888;C02962;C02965;C03251;C03267;C03384;C03546;C03606;C03654;C03735;C03811;C04006;C05001;C05345;C06019;C06155;C06312;C15924;C15926;C18096;C18984
281_0112853	281.0112853	
281_0134999	281.0134999	C12829;C14246;C14248;C14354;C14355;C14356
281_0245909	281.0245909	C07320
281_0367507	281.0367507	C00120;C20818
281_0604	281.0604	C14938;C21731
281_073805	281.073805	
281_0899728	281.0899728	C02243;C10605;C19972;C20424;C22254
281_1126111	281.1126111	C02628
281_1238426	281.1238426	
281_1321955	281.1321955	C08450;C10793;C17447
282_0090058	282.0090058	C10986;C11290
282_0368423	282.0368423	
282_0391545	282.0391545	C05931;C11342;C12987;C18402;C19096;C19897
282_0705565	282.0705565	
282_0851504	282.0851504	C00387;C08432;C18864
282_1078807	282.1078807	
282_5226835	282.5226835	
282_5722489	282.5722489	
282_9118354	282.9118354	
282_9584793	282.9584793	
282_9732267	282.9732267	
283_0587055	283.0587055	C18688
283_068995	283.068995	C01762;C19272;C19972;C20424;C22254
283_0784226	283.0784226	
283_0886119	283.0886119	
283_1056379	283.1056379	C01677;C07844;C09232
283_1283541	283.1283541	C07379;C07404
284_007045	284.007045	C05155
284_0521787	284.0521787	C07999
284_0618546	284.0618546	
284_0816695	284.0816695	
284_1232656	284.1232656	C05721
284_16211	284.16211	C01833;C07153;C09851;C09864;C09943;C18949
284_9343873	284.9343873	
285_0554549	285.0554549	
285_0574447	285.0574447	C17222;C17223
285_0751848	285.0751848	C10427
285_0938169	285.0938169	
285_5368269	285.5368269	
285_9320613	285.9320613	
286_0298948	286.0298948	
286_0913182	286.0913182	C03795
286_0971139	286.0971139	
286_120622	286.120622	C09571;C13796;C17463;C18912
286_1889057	286.1889057	
286_9051254	286.9051254	C07165
286_9234102	286.9234102	
286_9310568	286.9310568	C11146
286_9492258	286.9492258	
286_9935308	286.9935308	C01691;C18512
287_0114077	287.0114077	C00669;C10374;C10999
287_0299823	287.0299823	C08506;C17242
287_0544144	287.0544144	C01107;C01736;C05512;C15586;C18911;C20847;C21102
287_110298	287.110298	
287_1327699	287.1327699	
287_1365324	287.1365324	C06656;C11696
287_9653749	287.9653749	
287_9776881	287.9776881	
288_0770999	288.0770999	C05353
288_0942676	288.0942676	C05253
288_1206074	288.1206074	C10137;C11077;C20917;C20919;C21016
288_1318623	288.1318623	C19843
288_9734111	288.9734111	C18512
289_0336137	289.0336137	C00117;C00199;C00231;C00620;C01101;C01112;C01736;C03291;C03736;C03737;C03906;C05382;C05512;C06222;C06238;C06239;C06441;C06814;C07836;C07838;C15586;C18655;C19878;C19880;C19882;C20956;C21102
289_0359486	289.0359486	
289_0682836	289.0682836	C05401;C11546
289_0722011	289.0722011	C03648;C05907;C06356;C06562;C07718;C07725;C07819;C08739;C08742;C09030;C09049;C09511;C09727;C09728;C09736;C09787;C09796;C12085;C14079;C16263;C17590;C18216
289_0782309	289.0782309	C07846;C11571
289_0806166	289.0806166	C11800;C19461
289_0866997	289.0866997	C14213;C20817
289_1046957	289.1046957	C04421;C20921
289_1096733	289.1096733	C05570;C19107
289_1158889	289.1158889	C03406
289_1484573	289.1484573	C14135
290_0023373	290.0023373	
290_0239388	290.0239388	C14264;C14620;C14920
290_03763	290.03763	
290_1049982	290.1049982	
290_1363353	290.1363353	C06996;C20915
290_9104242	290.9104242	
290_9570871	290.9570871	C02812
291_1640993	291.1640993	C17933
291_9428267	291.9428267	
291_9620324	291.9620324	C11169
292_0178283	292.0178283	C03225
292_0397117	292.0397117	
292_0728444	292.0728444	
292_0761136	292.0761136	C16518
292_0922661	292.0922661	
292_1308559	292.1308559	C10843;C18868
292_1673441	292.1673441	C06947;C08396
292_8799961	292.8799961	C00536
292_905786	292.905786	
292_9604071	292.9604071	
292_9768604	292.9768604	C15189
292_9905172	292.9905172	
293_087272	293.087272	C08570;C16598;C16600;C21186
293_1069724	293.1069724	C09131;C09240;C09866;C20437;C20521;C21897
293_1148426	293.1148426	C09003;C11045;C14719;C14888;C15153;C21203
293_5344453	293.5344453	
293_9743821	293.9743821	
294_024259	294.024259	
294_0411127	294.0411127	
294_0617957	294.0617957	C10849;C11468;C15522;C21007
294_0904226	294.0904226	C10591;C12243;C12253;C16701;C16721
294_1098997	294.1098997	C06531;C06532;C10711;C12173;C12180;C12232;C16702;C21635
294_119715	294.119715	C03416
294_9219373	294.9219373	
294_9370174	294.9370174	
294_9641099	294.9641099	C01236;C01286;C04442;C06893;C18574;C20668
295_052904	295.052904	C19031;C20386;C20819
295_0591573	295.0591573	C00670;C00774;C08929;C08948;C09029;C09320;C09735;C09952;C12122;C12124;C12128;C13767;C16415
295_0889932	295.0889932	
295_1124278	295.1124278	
295_9856925	295.9856925	C01075
295_9936876	295.9936876	C00352;C01283;C03783;C06156;C06377;C12213;C12214;C22029;C22237
296_0241508	296.0241508	
296_0519994	296.0519994	
296_0627633	296.0627633	
296_0857667	296.0857667	C05283;C18048
296_1230247	296.1230247	C21730;C22249
296_587428	296.587428	
296_9270069	296.9270069	
297_0445839	297.0445839	
297_0551691	297.0551691	
297_0750984	297.0750984	C09489;C09582;C09584;C09926;C17483;C17838;C20407
297_0842191	297.0842191	C02333;C11113
297_0935418	297.0935418	
297_1169006	297.1169006	
297_5858955	297.5858955	
297_9593803	297.9593803	
297_986061	297.986061	
298_0223876	298.0223876	C07140;C13731
298_0361421	298.0361421	
298_0397508	298.0397508	C07650
298_0584791	298.0584791	C18864
298_0784567	298.0784567	C11114
298_0826772	298.0826772	
298_1022934	298.1022934	C11593
298_1774187	298.1774187	C07187;C19129
298_5842751	298.5842751	
298_9497886	298.9497886	C11811
299_0905281	299.0905281	C09302;C09354;C09363;C09379;C09485;C09983;C19537;C20397
299_1226999	299.1226999	
299_1325072	299.1325072	C09036
299_925681	299.925681	
300_0015868	300.0015868	C07140
300_0492331	300.0492331	C00357;C04256;C04257;C04501;C06376;C11500;C18055;C18060;C20706
300_0941404	300.0941404	C18734
300_1067157	300.1067157	
300_12032	300.12032	C03592;C10947;C14526;C17007;C18626
300_1358426	300.1358426	C04291;C06971;C07153;C09851;C09864;C09943;C10677;C10698;C13675;C18949
300_1385992	300.1385992	C07153;C09851;C09864;C09943;C18949
300_1565737	300.1565737	C02487
300_1641329	300.1641329	
300_1930983	300.1930983	
300_8773858	300.8773858	
300_9204341	300.9204341	
300_9464292	300.9464292	
300_9730208	300.9730208	C02740;C21771
301_0213542	301.0213542	
301_0267766	301.0267766	C18252
301_047828	301.047828	C07323;C10427
301_0526075	301.0526075	C12189;C17226;C17227
301_0729894	301.0729894	C01709;C09756;C09931;C10322;C10377;C10419;C11425;C11426;C12436;C16209;C16210;C16405;C19346
301_1100341	301.1100341	C09036;C09052;C18425
301_1519526	301.1519526	
301_5315423	301.5315423	
301_9904489	301.9904489	C18775;C19006
302_0025629	302.0025629	
302_0664355	302.0664355	C00212;C00330;C03795;C07210;C10714
302_104457	302.104457	
302_1359534	302.1359534	C05324;C06685
302_1472259	302.1472259	
302_5337566	302.5337566	
302_8744507	302.8744507	
302_9273671	302.9273671	
302_9358654	302.9358654	
302_9887637	302.9887637	
