"","geneid","SiteD01","SiteD02","SiteD03","SiteD04","SiteD05","SiteD06","SiteD07","SiteD08","SiteD09","SiteD10","SiteD11","SiteD12","AveExpr","F","P.Value","adj.P.Val","max_log2FC"
"224","Dapma7bEVm010410",0.0212419395425769,-0.340332356824123,-0.562544994138665,-0.323567625788009,-0.178784182515674,-0.350283892732313,-0.31658636212802,-0.0238140675382393,-0.480825663935445,-0.486852882373798,-0.607743302960007,-0.597252018029209,6.44271913222829,3.92937360878074,3.25777597270412e-05,0.00274918478625116,3.01175504321987
"225","Dapma7bEVm009992",-0.389988048383556,-0.724108622994077,-1.53882497346999,-1.04595566106117,-0.303871605807533,-1.44788487548699,-1.56061203877788,-0.346696278551304,-1.45132058627499,-1.45583711804832,-1.92813935435624,-2.27020159500587,8.06538214518173,3.92506513316829,3.30868259820172e-05,0.0027797345401692,7.0531623809989
"226","Dapma7bEVm009567",-0.053533931189106,-0.238833056037257,-0.330589091477166,-0.352157991736015,-0.0723501078233898,-0.119990874990323,-0.0837582720826397,-0.0754015704974736,-0.308110900604807,-0.394212336080713,-0.287418565083249,-0.248006901893807,10.5661557364715,3.91870957106326,3.38523404001195e-05,0.00283146367514805,1.48669665745008
"227","Dapma7bEVm015018",-0.908748912063619,-0.524709551996815,-0.140954652068961,-0.489732433907526,-0.835919080361111,-0.580635668673764,-0.0195923568711835,-0.711894496831156,-0.329306823988374,-0.114301834403343,0.399914205420958,-0.0831375824744086,10.3057123586584,3.91582225355038,3.42059450703351e-05,0.00284843603376451,3.87426399000625
"228","Dapma7bEVm028867",0.0369330655080178,-0.178720834761291,-0.583452635776233,-0.510190331485793,-0.30696612488733,-0.125632571475655,-0.539950008679898,-0.0497931607429066,-0.217103568227638,-0.340051175794815,-1.03225293649673,-1.30039531838169,6.08024189117499,3.90752188489318,3.52432060405329e-05,0.0029095910113688,3.14272228342228
"229","Dapma7bEVm026301",0.0137809733920151,-0.470868110419363,-0.802330670816497,-0.607106768032802,-0.239459934091002,-0.401357096636985,-0.635704150241937,-0.153489721665052,-0.521965984130751,-0.473505537438405,-1.22126994580072,-1.19407824349817,6.75576210332641,3.90748267637995,3.52481797388487e-05,0.0029095910113688,3.58077630590394
"230","Dapma7bEVm022532",-0.0520711654754336,0.257861189668233,0.614179762691198,0.169482191684206,-0.0553672738436807,0.166901561508158,0.763271202884082,-0.0327064738452298,0.315281837251164,0.364120247952722,1.06046812563999,1.0687513442286,8.29737334313241,3.90422575469214,3.56637912895663e-05,0.00293109846411596,3.61016044258309
"231","Dapma7bEVm009953",-0.185933961049252,-0.682635478930081,-1.22179035226925,-1.26700255807653,-0.563121986610678,-0.678516009617313,-0.800012971504452,-0.277788517808054,-0.705348916247976,-0.68142685720217,-1.41414793354618,-2.00463986521326,11.3373985618128,3.90264588740406,3.58671594893798e-05,0.0029350515836699,4.50968840791071
"232","Dapma7bEVm007134",0.0223661014275197,-0.307059801766673,-0.657455111866903,-0.465989621893178,-0.0682220837492026,-0.491723911397513,-0.67449451244329,-0.118314216227708,-0.565441208563726,-0.659032069288635,-0.79303183157191,-1.02814432799509,5.85465561046424,3.90127518140395,3.60445437001193e-05,0.00293685348949722,2.76504312822298
"233","Dapma7bEVm004160",-0.27979533494782,-0.077333360843659,0.165145537327125,-0.0335212654877159,-0.118017942434995,-0.122499458304195,0.120937118076141,-0.194669496963539,0.0312701042849857,-0.032172190207264,0.393008740266386,0.383979673633047,8.51383983022563,3.8986065152044,3.63924211457925e-05,0.00295247183227003,2.52942564930735
"234","Dapma7bEVm000973",0.095025530202553,-0.176785425037035,-0.687255616945944,-0.423540234573313,0.0165730986571794,-0.477756844977376,-0.590329486054182,0.00214566731511114,-0.559625070866642,-0.629092346281932,-1.01781477452638,-1.12101624362073,8.68425143583099,3.89727801570319,3.65668503707311e-05,0.0029539451818715,3.73332507585819
"235","Dapma7bEVm010036",-0.0447555982827931,0.0385540086415443,0.309112578771133,0.0911176084519303,0.0557554101936385,0.221738247911014,0.208561344110862,-0.0313893427526613,0.110198160928302,0.32730711836178,0.355787685466124,0.28551158285454,8.18347533268278,3.89381940120573,3.70248946482308e-05,0.00297821950440642,1.45255711855858
"236","Dapma7bEVm018440",-0.467846090102043,-0.49097137909172,-0.479006318177377,-0.508680519283602,-0.422738817296905,-0.384641095744445,-0.314921681455262,-0.429561169118481,-0.448750377093647,-0.443690484244716,-0.356557919994747,-0.433618754250687,8.63579258344003,3.88972512563133,3.7574552198436e-05,0.00300824606689917,1.4660926079994
"237","Dapma7bEVm000015",-0.137473112356563,-0.0684199040568498,0.0822977095433881,0.0937722341730189,-0.232284788856767,0.0760593571089027,0.149759362001643,-0.0375225130798372,0.111254529379976,0.189208121293291,0.286286498131632,0.225694559476543,8.48659640020725,3.88867779306725,3.77164639398563e-05,0.00300824606689917,1.58824418569898
"238","Dapma7bEVm005653",0.0279669054096754,-0.331282779611879,-0.625420208290733,-0.47598754871213,-0.371177250647943,-0.192883895006257,-0.448478507222973,-0.107863605737162,-0.376015827893838,-0.215311286299776,-0.832362413291408,-0.867426575221446,8.87799211722981,3.88681141160954,3.79706864860549e-05,0.00301579784304998,2.40679422802702
"239","Dapma7bEVm028357",-0.912994843140065,-2.27295101343321,-2.17628452996701,-2.57848026472369,-1.65358418355675,-1.48984914602347,-1.04102454122035,-1.42590592259657,-1.98942230624739,-2.32667030089722,-1.69615142967031,-1.48732107152308,6.90884963200995,3.8825330567403,3.85599381940143e-05,0.0030195285633338,5.46420919149413
"240","Dapma7bEVm027610",0.471235249850757,0.0569502917579985,-0.633681428177719,-0.310712694792894,-0.00652181750463634,0.00654253151577671,-0.0980946696266153,0.155761466002305,-0.299153057666021,-0.224733456148431,-0.797857696743147,-0.757228696052376,7.65367657408745,3.88244408849729,3.85722883147429e-05,0.0030195285633338,5.12563143343156
