"sample_id","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102","PC103","PC104","PC105","PC106","PC107","PC108","PC109","PC110","PC111","PC112","PC113","PC114","PC115","PC116","PC117","PC118","PC119","PC120","PC121","PC122","PC123","PC124","PC125","PC126","PC127","PC128","PC129","PC130","PC131","PC132","PC133","PC134","PC135","PC136","PC137","PC138","PC139","PC140","PC141","PC142","PC143","PC144","PC145","PC146","PC147","PC148","PC149","REF","Site","Description"
"D05A6",-16.3339922473249,0.163938516459895,2.78496333919063,-9.84237572413653,0.520291532044769,6.58053373230113,-0.886887436578348,-0.076295050189533,0.267375122922443,-3.24689166723799,2.00235632776045,-5.76135670225271,-1.7480416552293,-0.101641248262635,-3.46175453805726,-2.19776130595692,3.65375949663468,2.06285851361595,0.594681229892223,-0.43047318197381,-4.5513512185588,-1.88300408661926,-1.52822233593594,-1.03104636067589,0.717643487683615,-0.113963302232471,2.4303915158945,2.72466930479355,-1.38207519396882,-0.108478951986624,-0.102989743272943,-2.94435449460265,0.261223713851526,0.70227249829905,-0.0193740016518211,0.205530992115997,-1.82833078483456,-0.901952966018564,-0.239435982585761,1.86947066266166,-1.84170084607388,-2.28557454227134,1.52326473397148,-0.195197925724766,-1.85077401031228,-0.850243284327859,2.30119820231084,-0.0897246103383234,0.520560673765207,0.124893335139578,1.77168475076272,2.41421538654414,1.68927495570668,-0.99939038821088,1.06365371472692,-0.446324576962816,-0.17765441337915,0.242149667045946,-2.33404662695324,0.321658121146233,0.930061145428649,-0.969134975449786,-1.4927330220824,-2.33791367913041,0.255600249914942,-0.167625884550397,-1.21830351110864,2.91286083952271,-1.49341775527873,1.4479650611395,0.183532233691335,-1.36973562441703,-1.91966021680595,0.15858731697634,-0.670864539096541,-0.705285781567834,-0.210480776664791,-0.123312459281523,-0.467553668469413,-1.23939672831993,0.211889883813897,0.0420165050708064,0.944480942560226,0.344449752748987,1.12987030615966,-0.926058129739645,0.981703459003827,0.418427279267417,-0.227849325633586,0.0353129433119967,0.888315236164932,-1.05384545817334,-0.931735287086068,0.360838895730474,0.308950073412836,1.68414554986343,0.199260120469581,-1.59821590950447,-0.34933251642039,-0.752127518905019,0.625210795237327,-0.0278102582193904,-0.366118350067132,-0.530681581856532,-1.62693326550697,-0.417624336441737,-0.0380310051457599,-0.0981858759881132,-2.5694009656999,-1.99388048405759,-1.31004023015312,0.153125768874822,-1.49794507134492,0.987351428154783,-0.276949459684956,-0.0471516644257617,1.3460242743821,-0.0452693910454648,-0.050245281582613,-2.15636093940187,-0.122594094329416,1.24279489157159,1.34567787730846,-0.0708274272043897,0.818865035696832,-1.28141267311117,-0.658681916247675,-0.628559069332065,-0.680563459323099,-0.507292444142305,0.70674535091299,-1.0467954585491,1.54513909158796,-0.407896157477205,-0.185105617031978,-1.03173095234079,-1.21203242370205,-0.541903558040296,0.00457952542676746,1.281375204498,0.278432501779699,-0.10767474533057,-0.543952478002942,0.898832410917813,0.895596894588346,-0.835177755591033,0.223596925311783,1.11632453751006,4.80982441375399e-14,"1x","D05","Treatment"
"D06A1",-18.9350514186634,-16.3137558892323,-0.260460746602548,-3.75632176082119,-0.166173132521104,-6.03119336398575,0.0789020420884575,-0.0782526277166118,7.73274582470516,11.5169558636496,-2.9288883242201,-2.7427316344014,-4.2280252877024,5.85556686258365,4.30821074942147,6.09335400489311,1.4502512808268,5.12789415894004,2.53106729337768,1.73409727303071,2.80506032397103,2.718103432677,-0.104542475653301,3.83398493975296,2.31139283291313,-0.84196450465059,-1.55519831477057,-0.169403657340767,6.05035518994028,0.957735411325983,-0.216205588664596,-3.55132634532228,1.16895097104853,0.265125359315685,-0.822287207618517,0.239478820697114,-0.287156681399405,2.0956762832918,3.94281507622508,-0.579695701328503,3.99695113999846,-4.49965103862097,1.73703676752544,0.148727839755737,-0.294339744637091,-1.66851398908834,-2.53886573412662,-5.11124874382981,0.117898166930633,-0.228506156781215,0.401155512046848,-1.05926431738042,-1.16755132483174,-2.54688778408329,3.05395447938323,0.496116693787677,-1.6911021601907,1.35098022548802,-0.553220620130714,0.620770732172557,0.20297299506592,-0.530775740838865,-0.709356760255909,-2.53114103376454,-0.804345287332426,-4.259491793292,0.756107559131191,-0.724380101523715,-1.06596945276128,-1.63898398418542,2.10090623825823,-0.49592429938402,-0.254083947920012,-1.25262283942081,0.340514910479059,-0.582701353351239,-0.0109609582790235,1.94731633504764,1.4998800923988,-2.06032078833056,-2.37016492257915,0.065178846262913,0.862896181761018,-1.37917597933573,0.0424130380876244,0.481994493011174,-0.671745031727604,2.16725924711279,1.20251040631725,-1.63762353932178,0.778307067599806,0.570049727041919,0.104266802950672,-0.0427875973998113,-1.45587232622477,-1.20110560729557,-0.538191331689128,-0.260376280950897,-0.811098276865893,1.86286194283061,-0.0907982197334378,-1.10446441878004,-1.45476479424214,1.0473301232502,-0.753227042222877,-0.768935219943596,-1.57911958815476,0.347224025203245,0.592522264166913,0.166495400032514,0.811705484228403,-0.225740794237478,-0.441615739917309,-0.329970198401064,-0.304212904353333,0.39441770156358,0.330296140199018,0.0911632936782651,0.37360563117012,0.145532881236638,0.322563522776405,0.0752403157606568,0.764186222850749,0.0749695810418879,-0.00243351071888281,0.80619713130593,0.0690197996628342,-1.10392260809732,0.604041792381189,-0.302451637122393,0.15678575826856,0.426925807712653,0.494146832941899,-0.21627366908369,0.312288825180904,-0.599702540213683,-0.0836609168768716,-0.229594129805158,-0.355626025622507,0.1394137253894,-0.538589986828651,-0.265739212951523,0.224983246878898,-0.0142868863084236,0.121706575934086,0.38405010614241,0.039028141920729,-0.339032970696669,4.44193293258621e-14,"1x","D06","Treatment"
"D06A2",-8.36168645197805,7.24976459721692,5.40479230758812,-10.5135119979631,-2.18375044892349,-4.02690962204966,5.56973206673382,-1.15729321313509,0.406259373483079,6.89598264174875,-1.8564148637111,-5.16430951034372,1.74166547582683,-2.9591643195753,1.34010563640295,-0.535998842824941,-1.154292155886,0.988642489131794,2.8438835834992,1.53424110745551,-0.626358589210078,2.34351722355826,1.15722662333282,4.4403180508923,1.15841419260687,-0.982958070472119,-2.06198183433464,-1.57593067870664,-0.920008379357728,-0.554971619384404,0.566400028381463,-1.37737125718224,2.23985873713843,0.267970690315949,-2.00734436077253,2.94663438719851,1.67893203293747,2.82185256655665,2.1171429616209,-0.448449722596573,0.568558464453266,0.124836370930384,-0.16097532088654,-0.376169983491236,-1.03747775008226,-0.570381338295237,-1.57362227006465,1.41066319288282,-0.276958084424265,0.305728819723513,0.590780370430791,-1.38537221917198,-0.967422248735248,2.73510643341213,-0.445259074085582,0.422189568856838,-2.26407354906604,0.912646929237425,-1.41673621184504,-1.59818668898831,-0.775997069903709,-1.35715390416413,-0.207664549075755,0.803657511916774,-0.199095772078199,0.647930361830616,-1.56161212895827,-0.915224353236997,-0.476864579461336,0.446884468005421,0.415017054459029,-0.456620407680683,1.52364519725982,0.518543044749561,-1.3385612019561,-0.169100257325056,0.485792658260992,0.35768457097413,-1.1988536581786,1.23516197437181,-0.116641837983171,0.236584511449097,-1.36211774355743,-0.118371476256189,0.514483519353497,-1.23114436481663,1.86071494322899,0.384386824109835,0.232096649907416,0.758057346217126,-0.343210366829626,-0.972942758431493,-0.326122885743243,0.147269441517591,-0.638441617457611,1.29443755324083,0.173716136495587,1.74796706746203,-0.507305698509052,0.354307330156822,0.881605499172706,0.649000652998182,0.911923063956052,0.215990595657739,0.0489894994642702,1.77208059767519,1.59437296384605,-0.0619357718464937,0.642584603368922,1.06665857275704,0.634896666575169,-0.248490229438158,-1.09727455153576,0.894573727425149,0.685782552267412,-0.382414304060672,-0.0637937195154485,-0.59086816354078,-0.391316688438916,-2.00638374249853,0.862897433238569,1.5688630094571,0.553773758138741,0.315402415906632,0.153207087384519,0.547848001045585,0.0442288462646614,1.21931302101532,0.232277895727058,-0.12155254412771,0.748658355386931,0.32747454247608,-0.804797835411952,0.285186770732541,-1.09658008304143,0.281133681137294,1.25739501822093,-0.591054641076797,0.368322499919945,0.918178001430136,0.461346972925624,-0.376706742804428,0.762655114937917,0.93101023246649,2.35733755395996,-0.146591680042818,-0.194389712223491,-2.40664032207463,4.55833287782426e-14,"1x","D06","Treatment"
"D06A3",-13.5204386910063,9.22116517831004,-0.844748805580624,5.10144199616856,-4.66124756481812,-3.40199322607267,3.69767169118784,-2.36485498447484,1.42922015863665,-0.636655266602042,2.6929807676684,-1.48773625966543,-8.965669108567,-2.19363525586144,1.08414394063475,3.20466081276059,1.60687978870753,-1.03570551847778,1.62074223630638,0.852479415493336,2.96304946592143,0.866540900112507,1.489198243892,0.596513455975008,-3.77968340998902,2.41926131568174,-3.03714019348899,-0.615059785708384,-1.90147938578051,1.08650932189211,0.993969497079802,0.545586331583447,-1.75852790667865,-1.13804568513684,-0.0304220662701512,2.79605855989551,0.482148047905747,-1.872404864261,-1.13449855906697,1.98163212003181,-0.922292671614872,1.65627755281396,-1.71053890586056,-1.53294791946453,1.03689554778115,1.42787560756008,0.529819848329596,0.968028311093974,0.900644966945078,0.876332655492127,-0.123427438265785,-1.03695659980968,0.939459256559267,0.634432005915138,-0.141385177531652,-2.11615606064508,0.289693618521017,-1.82949795615703,-2.41084198981935,-0.367873305267166,1.50866890653196,0.0279550392267185,0.533509160534856,0.513040821773494,1.67269012498928,-1.93803168174889,0.759046573704175,-0.461942530640705,0.612004933899649,0.809964589697657,0.677718059541397,0.663545755752196,0.0278533247567532,0.828270677577353,0.0454217661860394,0.333449743789954,-0.893888532049983,0.30580732370288,0.190291820703576,0.654211014008554,0.580505845788714,-1.96836648072135,-1.50534968110486,-0.254262157280144,-0.244167303375405,1.26357375879296,-0.865882154381642,0.755999845132096,-0.365812752912272,1.35150160441673,1.86585098208447,-0.587738177704157,0.0532925102929298,0.569189115554418,-1.06555604081596,-0.416990467852075,-0.0878477047114852,1.69454995839999,1.39177366514034,0.67446196261097,-0.101971953480256,-0.550783122490871,-0.931376927126298,-0.0260384621552214,-0.84706721992352,-1.33530152695534,-0.950266060139805,-0.465950953708953,-0.0566360439700581,0.515929897674192,-0.419753761352191,-0.128558177763674,-0.299388974951032,1.98765804359784,0.509883346092831,-0.928795211798087,-0.437336937415586,0.471734855937376,0.678467305459398,0.874068547027851,0.0880924193945216,1.55707272087793,0.106958724203734,-0.123627354157024,-0.615648700107382,0.318717147336911,-0.511609377550681,0.113872045629317,0.898407276793776,0.884971438022454,-0.612055195358196,0.608841331339365,-0.183678256816409,-1.54217531855993,-0.749147525003037,-0.665437529013857,0.624228556782815,-0.850327364950436,-0.767146422445789,-0.0949922989656884,-0.323895068265929,-0.526560476071103,-2.95024467462889,-0.862827405377413,0.153153032991136,-1.89100138675478,-1.36193570660707,0.0232765148579598,4.67393051345466e-14,"1x","D06","Treatment"
"D06A4",-14.1007718034128,3.35508319225,7.12580318263665,-6.4795004526405,-1.44742648528031,-0.064049019796659,-2.78777671221838,-1.08412539507975,-4.48389724495863,0.360371972601884,-2.8179649823094,1.20102986852807,0.620134386714018,-1.98647822377587,-1.10927944991059,-2.28984785834959,-0.173367693748944,-0.0663696541354148,0.22911171743216,0.488804455770159,0.243924830558897,0.350410469177577,2.56319220913247,0.638525225938181,-1.68438477965739,-1.20200392871829,0.545044218108795,-0.845922120870432,-0.576737242419028,-2.56704437209507,-0.37936402118039,-2.30498338970669,1.45151527586245,-0.311709956348616,-1.58566642600725,-0.306080829816049,0.115257557688653,0.0281362975256038,-1.43798259166912,-0.495932779190362,0.965541697514164,1.41012243390732,-1.22206378719718,1.38576977704273,-1.11362730699375,-1.42268322773757,-1.52438269373999,-1.9961516497926,-0.249393035703672,2.37130413488692,1.13015188250423,-2.23495900016924,-0.553156423288818,-0.181357372879817,-1.74993729741098,0.267476870262206,-0.156226000944577,0.160312571011855,1.38427718418559,-0.580566237511558,2.5834603947096,0.0282935685120573,-0.664284091629355,1.62382476322607,-0.904989777354906,0.753452662731118,-0.937947422983107,-1.20661987184022,0.781114044418899,-1.66416280898105,0.488262665894681,-0.160357485398367,0.469443707646607,-0.523233820616981,2.61467591760236,-0.330175590515632,0.675789351185396,0.362249155411435,0.352470892826351,0.760237315207906,0.377852275305645,-0.0285005257591428,0.895471440163055,-1.94379178799162,0.403530994819059,-0.0121889293036615,0.998814831220183,0.0233388410604852,0.582476810973821,1.48809279023596,0.285539210590478,-0.569599698281843,0.734319279519327,-0.970889126208751,-0.61031661763252,-2.34047796874187,-0.251953212874363,-0.170190481694966,2.31322901178465,0.00102083715694291,-0.473658834432778,-0.295112776138382,1.30696541675979,-0.0996038510189557,-0.523847642479418,-0.117646637426802,2.07706982590413,-0.0647054820968548,-0.605587186167651,0.0665414791151879,-2.46141844609737,-0.00878520972719294,1.8334028712231,-1.84416156826649,0.549944290844653,0.643548558936011,1.39489450360129,-0.409787275809722,0.972955178496933,-0.207502712689789,-1.25747152219308,-0.190132576184402,-0.705250980231088,-1.4344863726762,0.78090817403945,-0.761368194225681,-0.167844154312388,-1.99456062437902,1.29916949383686,2.10196319253605,-0.273513828297418,0.0671354576793566,0.774730171646192,-1.49254964576613,-0.178240331883933,0.410934869893996,0.128579413770049,-1.58299621846589,-0.222797819101515,0.0216635146720289,-0.306895540925307,-0.17682605691385,0.187908073606035,1.85034665453888,0.000106842708207097,-0.116548026260757,0.50971809460468,-0.212283553332618,4.93923478506186e-14,"1x","D06","Treatment"
"D06A5",20.7425926700315,-11.1044853954647,2.45593044424668,-5.22819243890129,-2.20501215749089,4.76865875325801,1.43250264788995,-2.24197067344653,-4.73381300678723,-6.3733322813097,-5.48861231801104,-3.3773208485316,-10.252464274451,-2.19204261494658,2.61938177530824,2.50892826175611,-1.53737200577783,2.16671618317251,0.114648134543113,-0.896167142294473,-2.47696447851184,0.562224115702793,-2.79149188955182,-1.05534426035438,-3.96429348006517,-1.16405294752262,1.72243659455758,-1.13858279170154,3.57423058085112,-0.358940930431255,1.72126452262489,-0.658606330489151,1.05275798959222,2.67968459822872,-2.1408240938667,-1.99729695373412,2.10854773596172,-2.82404042639852,-2.38727080884891,-1.59482502179676,-0.492425492188774,0.609169550785151,-0.718838453551943,1.56659152778661,-3.79741175792321,1.86624885839548,-0.84570509294216,-0.692252955468297,0.304713078246532,-3.72567268877825,1.03658652564822,-0.984223131765028,-1.09458700983152,-2.1045614764192,-0.498219489639668,-0.605105439989222,2.26032455756944,-0.285123314783001,1.8810144209242,-2.53745062754696,-0.0236289445623582,-0.586123908297304,-0.579927572248215,5.93176212300085,-0.644564006088094,-1.69367587128476,-3.76644385578747,2.26886753451318,-4.18168196873718,-0.142696830635171,-1.70486108016279,0.861177758645024,-3.88955072718721,-0.604083406812731,0.664063252893673,-3.12034514933794,1.61206582351786,-0.389324908489464,-0.577204982083449,0.265921531649745,0.0548836874691013,-0.00458972671570542,-1.10513598520075,-0.692750892355881,-0.559567169538283,-1.75408019550465,-0.332420561396794,1.14081628616111,0.00638167560575865,1.6637846199062,1.48673493271234,1.40459952238569,-0.157960764584692,1.18758104656236,0.663468875629752,0.644750103649816,0.502166243514695,0.521619182975422,-0.220680623354538,1.41004999863615,0.479686542193204,-0.361837483567513,-1.23999582759085,0.863178907029524,0.648670141200895,-0.404138536367772,0.205708334721099,0.234821273851486,0.785504573350743,0.125366283078798,-0.611419122600191,0.436137768588076,-1.09872843249267,-0.255861516312381,-0.263039552229813,-0.649823019507068,0.0146038702391636,0.156102301245402,-0.387087267616542,0.093839461780101,-0.00763733508946625,-0.229013696703696,0.127001947645485,1.15199188054784,0.280322679349109,-0.448425739870137,-0.0727052099709564,-0.177630759192985,0.406842138874369,-0.195832219779327,-0.0626862429145597,0.274805956198553,-0.788499884983212,-0.6200253891737,0.558915700746103,0.233260418075356,0.207903143381814,0.214701383109105,0.122164858757691,-0.171642816258075,0.299464200248717,0.0314102594295099,0.331307081446938,-0.287659858279519,-0.261876262859998,0.269765858879352,-0.119231612473312,-0.203269731926476,4.64836502622745e-14,"1x","D06","Treatment"
"D06A6",-13.8545809733535,2.28100635557769,14.3007424708806,7.08595476925247,-3.26978616511239,-7.87278151385174,1.04123808425,-3.65340502129651,-5.18823945769347,-3.32831358332203,0.591445660320466,3.7677418552786,0.415831917485179,0.655305147055636,-1.64070521346568,-0.65015052526869,-0.396892040035579,-2.38107573492829,-0.609921774120758,-0.535787741665963,0.348752569582377,0.287556534565005,2.08432059509782,1.36260641590999,-1.30510683615501,0.171779844842971,-1.20400613447171,-3.34617790251054,-0.745952233754471,-0.931727556698185,2.20689505353213,-0.72825034799952,0.291485503615587,-1.51718060789892,0.851757539833747,1.42971416423324,-0.049338821100906,2.71352787253419,-0.426685662396717,1.08488194921074,1.35976226246949,-0.096427290223545,-0.739386525183743,0.684029303770867,1.64512637805392,-1.65941513165842,1.77477182024743,0.580041194775692,1.28887123260643,2.01233510288126,0.047366734838328,-1.02278872585724,-2.03779052766293,-1.97533492214462,-0.675905628190597,0.350828346626619,0.671360024870751,0.342815097488546,1.03003651349062,0.768994869929111,-0.314181187512326,-1.73838631310722,-0.544335135424838,0.00499615241372258,-2.64032559778254,1.95408089301246,0.544377651966073,-2.84351843542665,0.0633107401948538,0.0135632580704879,0.593949287297263,1.40566532883828,-0.760246104656112,0.732560301428016,0.557077905856531,-2.00344647927183,2.01113346829,-2.0987131419124,1.67919210855708,0.175270279793089,-0.475047822263592,-1.86260429831088,0.195232383017605,-0.867167109302541,0.673964115019727,1.00669707994674,-0.276259880215672,0.695598823614334,-0.0692272348460288,0.805999083775995,1.28742401791506,0.441227853629862,-0.411058259830683,-0.281643658957377,0.89963608452792,1.6173625936609,0.533736753530683,0.300716683932921,0.459874028409945,-1.3652077323867,0.244456721074839,-0.242754244433359,-0.313875988366804,-2.43257560066615,-1.96391897030762,-0.377964246089409,-1.26836962105404,0.582511215886659,1.36588192548194,-0.171313049693336,0.16320738426823,-1.01185586652688,0.968410243826065,-0.715964221510364,-0.409362676394328,2.11363557905639,-0.538169400026915,-1.67971451646849,0.336878828443622,-1.63549984883638,-0.10299398988444,-0.333518377687732,1.16610031594108,2.06747728465947,0.387838497034348,-0.387822582712909,-0.637564069199208,0.164228323754305,-0.454092664586931,-0.707990980205057,-0.0193677609776273,0.583497991354187,-1.03379632529908,-0.101035694197572,-0.843607060826963,-1.25863878600577,1.02800551540184,0.355997344149519,0.849851142506936,0.234862104532004,-0.426323208942713,-1.70597224476593,0.541484040245906,-0.726995656487035,-0.366970642734644,-0.123695975864803,0.403216218013367,0.993104587738739,4.61268122222552e-14,"1x","D06","Treatment"
"D07A1",15.9160651888324,-23.0734908302875,0.0960093207516599,0.659608999152152,-11.5697823241185,3.21380685017389,6.85448387700038,0.398574690208312,-2.53906411088657,-3.17380461325153,-1.60125985557442,0.739972861642812,-1.59247046575846,-0.778031701079331,-1.54678187969389,1.55464550471616,-1.04188711514575,1.01478675094704,-1.05621396177667,0.392939430015227,0.913949183359296,-0.403602221246454,2.57441715465084,-0.121693327696215,-1.87574385097966,0.409116713000361,-3.89612598676743,-0.676677277477813,0.816402966987251,0.220490068540213,-0.287879832125463,1.1215986726176,0.42231552610765,0.680965584169846,-3.79110296269653,0.421460197085888,-0.622484641329959,-1.05916527192578,0.940709347329972,-2.39249959966022,-1.86322782941804,2.43891432259745,-0.272456528373285,2.20067243585065,-0.112832507129165,1.12437213427112,-0.502143253758816,-1.631746967907,-0.142259678401339,-1.79765113701053,-2.92505384262071,1.12066759339057,0.932257135277248,-1.02942530626593,0.283400656575547,-0.622242456509024,1.46528498855641,-0.626784664285249,-0.281224850809526,0.629141620028893,-1.37919898637555,-0.755888800224163,-0.290950448618107,0.0716930317865233,0.0694864806342951,1.91604793412515,-0.907780455902765,-0.480889037763446,-3.65268834790676,0.892187961785802,1.14247844545448,-2.27638707205488,1.81961194525798,0.489813734988714,-0.971510312762081,2.05096626250564,-1.46411133454863,-0.229197886117796,-0.666459557392596,0.180586438943485,0.176888061319995,0.84692928284422,-0.175231960100016,-2.47345767885246,-1.18455011937783,2.34415019604992,-0.478852600691312,-0.40832556131428,0.268426694935681,-0.798835176134082,-0.179356303800833,-0.415416875370672,1.25048141142904,0.401669258723553,1.78025711226694,-0.637968028863075,0.333676076462517,0.384246080888711,-0.456680987130768,-0.703164761604162,1.64806526663287,0.655006293346982,1.82098818389183,0.559781285674664,-2.69296688597713,-0.983241960067454,0.572345618447352,1.46157721065078,0.244831050119771,-1.50923781987894,1.62359919144984,-0.321151834088944,-1.23412791924271,-0.0930236107422616,-1.06880906906203,1.53736098504632,0.230837982891738,-1.23447277814236,-0.548626509232007,1.88319039906701,-1.0541440081155,0.315550503296239,0.025248798357272,-0.291913377729008,1.19455396197065,0.598097592038582,1.24108696279296,0.506595040450505,-0.167920376625286,-1.05306885288674,0.0825159433727526,-0.822784666197448,-0.0387729463127751,-0.709787813889705,-0.840294915705773,-0.209476116073376,-0.622548482684832,-1.81515230961342,0.163680097739034,-0.560245158303909,-0.65371634737802,0.139965710166732,0.123471946065788,0.181960288196548,-0.151630167323968,-0.146118381520329,-0.232071945088378,-0.324374320148435,4.44982592440191e-14,"1x","D07","Treatment"
"D07A2",-18.9459490146881,5.19960036420967,-6.03393405122438,-9.01160429137344,-4.27805578946565,-3.20043221047488,-3.41438878267951,-2.66145550132373,-0.557697612134305,3.24660208435364,-4.40911190792371,-5.71317097070138,-2.7454313376952,4.90281991382834,1.68133610300437,0.793918896360818,3.34564814732673,-7.53435799161082,-1.43829893973694,-2.25803670630971,-5.44107859475932,-2.21239505947063,1.64527973587976,-2.20913590798118,-3.17560271881978,-2.40628747009223,3.66084568714472,-0.17413191364789,-7.26325225174828,-2.25629513642668,0.25527420638654,4.47117996047872,1.71944741446521,-2.24832743620464,-3.00599840624719,4.09706561657427,3.88122955804698,-0.60588602216897,-3.58854865942525,-0.117336132300451,-1.60638748577019,-1.98170002446667,2.28781209726934,-1.78762579221805,-2.84665720668708,-1.31449690913396,0.744180723026169,-1.67536365232842,0.0896361911846324,3.48812946406647,-0.952265980986646,1.43369840413203,2.20746651176252,-0.0711090639910021,2.78963312211909,0.18194773503164,1.50566751680893,-1.18712569304649,1.03742827028842,-0.15189470319736,0.401452902926487,3.64861708101623,3.94969813944813,0.752247020971849,-0.407548649895699,-0.0648178838112561,2.35765630116128,1.89042680917262,-3.14274733493186,-1.04320950568105,1.92957373471079,-2.34963004307799,0.420651546483981,0.305257666569201,0.502888326191008,-1.51546467777889,0.598750445758669,1.02197766463102,0.0459329489328614,0.674906840125329,-1.12158949838874,1.06362237454357,-0.205044558218235,1.20006184971455,0.940374337023474,2.27362854560004,0.713811982274955,0.0244129581092699,-1.91020843934339,0.241830567383757,0.0501450287139772,-1.33481475190531,1.21830770385232,0.926307805189853,0.165387258878003,-1.12157213885162,-0.725618939470976,-0.4256539072127,-0.0485999389211926,-0.198596656771598,-1.10578912831578,-0.648000461403225,-0.716142780058165,-0.845732251509722,-0.316753966795897,0.482975808704694,0.474660664822241,-0.771597501132141,-0.421319742197135,1.79832339861061,1.58011311212203,-0.0175881578861107,-0.193709797877277,-0.269374238731408,-0.895153647851337,0.795913402322092,0.313658074260929,-0.42324523785187,-0.946360982318292,0.0625398735805402,0.449719460456042,-0.132431166514099,0.401940842257036,0.0744910619468689,0.310650926378919,0.486274264379531,-0.521398347394044,0.177450670185444,0.56949476505113,0.156258797005132,0.211252043354484,0.0140129954200922,-0.162515816724157,-0.42843575388954,0.516398779657762,0.364838184688992,0.506098961722733,0.8474808724648,-0.130456975939456,-0.10373112085384,-0.104503892213071,-0.126138973877509,0.284920180219128,-0.122440169702637,0.0917119840083977,0.265353907834183,0.187869407885436,-0.0904366752221333,4.38407990466239e-14,"1x","D07","Treatment"
"D07A3",17.1516981921659,-26.0483476345521,3.11615680285591,-6.89230352585654,-6.42887139435394,-2.24145401480302,6.63670108606373,1.90303566898614,-5.92777608230378,0.755036203767948,-0.546866159060508,4.72886434949919,0.724463839089395,3.4192206813697,-2.80613332337409,3.6375865653989,-3.02560760473321,-3.1420144322858,0.536475236004053,4.139792617107,-2.85487597613821,4.18271794578347,3.19221891303163,-1.1099932396291,-4.54836466486655,6.18286816870936,-0.038650016796204,1.54844601603375,-0.849802564694789,1.65518959920564,-0.910164306423275,4.55929270064065,-3.99080551784561,-1.37431248936425,0.82983095389485,-1.54780730628703,-3.86305989808249,3.67071431547768,3.52798963478195,-3.12916793647933,5.46895473884164,7.37053623335949,-4.13356560223607,-2.74015249857431,-2.10025046590824,-4.48705174872362,1.82948454934592,-1.82013681581482,0.636195829969394,1.53262471045748,4.22620940223543,3.12324582970708,3.56392801333648,0.457422856253973,2.38596621611867,0.965332983928274,-2.35433556419573,1.2193898291198,-0.917173742553806,1.35863076501861,-0.108815798059637,-3.76682956343248,-0.314085406576169,0.63677132461572,1.06766255422627,1.58145104498952,2.14538295874024,2.57808901446092,-1.11181642927261,-2.630084383555,-2.67793823794382,-0.892103792559428,-1.03760915181502,-1.26542454935608,1.05267563713472,-0.387423485836059,-0.0129596927167859,0.962493553831698,0.595625791727052,1.03550477247777,0.219576596991228,-0.156486152076719,0.577722246277166,0.604175097250508,-1.08036195405604,0.593064521865269,0.708257603095,0.267121961417541,-0.186814081972249,-0.531044489517886,0.747078549459881,-0.714773264453633,-1.09888077577729,0.240462921974481,-0.265654754404612,0.0378748067123827,-0.00952401777084668,0.168677046546936,-0.65033894463169,0.514163137534722,-0.124733861509849,-0.159895550968223,0.557173034110645,-0.202847988970371,0.621360413764035,0.517098818752588,0.0577883940501479,0.0250915871998231,0.469113152057668,0.553511789649437,-0.334338383422316,0.288856224116233,-0.231315331300392,0.462671530852683,0.0623976070589008,-0.382177656249514,-0.157398999878826,0.0788980196172841,-0.0607554128052819,-0.0902593709572792,0.388048955050574,0.168764187631867,-0.212318636224908,-0.00899656360716831,0.319680681461043,-0.422442267426959,-0.0651322639748442,-0.46709594880774,0.0878366368725533,-0.217099250950258,-0.427560941960741,0.0914444048262869,-0.149345142817796,-0.164365424786312,-0.0744052331443374,-0.0292152209591994,0.0146068462430314,0.0754547746926201,0.354394555043226,-0.0338801567463826,-0.0924111989694558,0.0434682226837026,-0.0462989995023736,-0.19562385231419,-0.0984576756787816,0.143476743130165,0.00281021422641142,0.0799875263855231,4.69641686651201e-14,"1x","D07","Treatment"
