"sample_id","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102","PC103","PC104","PC105","PC106","PC107","PC108","PC109","PC110","PC111","PC112","PC113","PC114","PC115","PC116","PC117","PC118","PC119","PC120","PC121","PC122","PC123","PC124","PC125","PC126","PC127","PC128","PC129","PC130","PC131","PC132","PC133","PC134","PC135","PC136","PC137","PC138","PC139","PC140","PC141","PC142","PC143","PC144","PC145","PC146","PC147","PC148","PC149","PC150","REF","Site","Description"
"CK07",-25.4235210178584,-16.872428611104,25.5630305299737,-16.3151643626636,8.34124532214727,-6.88153281186005,3.003079721598,-10.7163651155361,2.15053671196046,-2.00426763739246,2.14272125389278,-2.90098001578135,4.40348018914121,-5.59454581816334,2.54507619312198,-8.89740611599876,2.73522543368364,-3.19852252941955,3.2661758310251,-1.74446881716685,-6.39350043424066,5.45171153381716,-1.09940062748289,6.11166073695514,-0.345932450145686,3.78074140245108,-0.946771036594707,1.84469032507935,-0.949766836848342,3.08933250932424,-0.0870343775477932,0.362705985192072,-0.177242320717258,2.98048121659559,-1.82909572399941,5.43489903581944,-2.47704575215114,2.50130590725542,-1.05672713726472,0.767492942830904,-0.0459047543423171,-0.156660922244894,-0.216158934014428,5.46673496252657,-2.70578543128914,1.75825648792243,2.19044388080526,-0.723432433670975,-1.49562910703422,-1.22392466282691,-2.81330375996302,6.5848013872908,0.569876629401646,-3.34833897639527,-5.46173464078636,-1.14331649050103,1.73518367337841,5.52346319581557,-2.13386393484832,-1.92730052212384,-1.90329140799505,-0.509521235706481,-11.1125750440857,5.97460310906733,2.02526787269523,1.71817344090047,4.48869832534322,-4.94868038904368,-2.24954595717285,-7.93616999811563,4.98334094575618,3.63393312455099,6.55431650881479,8.84378729159816,-1.70254535632274,-8.9102340310799,-0.985268802542416,-6.88443961465972,12.3646037205144,0.672982007353447,6.43253912321595,-3.26714724021023,-8.39442773561864,-5.99971404213147,1.7064703320635,3.2913186701549,0.995645216892431,5.43368463680526,2.51752205521831,0.975100935906539,-7.29997250668167,-4.49757750138657,-0.261096730103931,-3.54341004301517,3.60552616163265,8.11897493435541,3.99408834633612,8.91029079597414,6.72562437056373,-5.55723679493649,-12.5062202961343,-4.17316369319889,-1.70339049340906,40.7155801447121,22.8186139895968,0.227693716105286,27.4006447839487,-10.8630845896554,-1.56751987318003,-7.3320551409611,-30.5461355538866,0.414981324713974,10.2057003201431,2.16906201317419,16.8002097110936,10.6917149475498,-4.90535095399128,-3.3237717529365,-10.5287839820671,-7.37055822378289,5.35587255046207,5.52835699886687,7.52573378958174,2.03586939039649,0.584920758059631,7.62561908048863,-5.61217332217888,-3.1885580177938,-0.355594059014687,1.27546616104134,2.17481326899354,1.69116461573021,2.17417177582046,-1.66179819450288,-1.64879730015587,-3.66944476645457,0.34736567662622,0.649287854709507,3.20586029028849,-0.746508639758109,-3.03079402005709,0.361276550269459,0.720051614039541,-0.755013046006095,2.14236360376771,-0.765779527793635,0.508485652706974,-0.726201166224418,1.4080766066127,1.62655262522793e-13,"Control","Control","Control"
"CK08",-9.87814843420478,-34.6199869532074,-32.9580509606854,-47.1506745711621,-96.393402632682,-22.5987935877459,34.0855722522565,39.2883888873884,-11.9785287093744,-86.6791846437414,50.7780594442723,-6.08667318638782,-26.0114625806673,-24.4273855308548,-24.1723010739106,0.223249758348236,-45.0645562708834,-3.51267307135711,21.9426078086884,-26.6356477610595,-17.6056399293258,-63.8093398152066,-18.4403834993945,1.32541352883486,-42.8992762273876,-11.4166845179351,39.2827465705428,23.6403045978751,5.64071643366962,-3.73300391398652,19.6122293839272,-11.2380342771744,-1.60403235918388,5.56030954555427,1.06918885893828,-7.22666820453741,1.23155948218016,10.9752622632929,-11.8733879368612,0.319429546773243,1.18998587033666,1.29022025525867,3.18946038832504,4.38631358709353,-3.08875614028613,5.33589878409465,-0.435074747268429,-2.80194979303686,0.0420831174719118,-3.74530626430798,-9.02087557951271,-1.23642055091845,0.290420988540391,1.50839932117459,-0.169534299748272,4.99771501352911,-3.43198951232054,-5.57222135289325,1.17398600954641,1.69324551605011,0.583126870826145,-0.416712581059405,0.440187015215272,0.346130960430523,-2.06328645196856,-0.863523054567123,0.388275578339363,-2.35457538551526,-1.55862259613481,-2.58890285972339,0.664393481549382,2.21313623480639,0.276432736890101,1.68247014718385,0.200734814413891,0.0297582216979653,-1.66259857233929,2.0786880706371,-1.59815573849735,-0.376426290537667,0.500623111378267,0.611428399864454,1.79779037854525,0.501916201746127,-1.47898761702629,-1.99242241003585,0.142900541799222,0.947110134347641,-0.570043562680004,1.78261481606109,-2.22619412061704,1.08238018041126,-0.688912010441765,0.806776980505289,-0.648741079782863,-0.179490816548815,-0.908677459062381,1.40141271661165,-0.577927190394053,-0.0660518097252062,0.597029285360566,-0.708269433743937,-0.203869429435702,-0.343006390539329,-0.35350117489167,0.694985903237641,0.0699082415841552,-0.245183019652151,1.22724027580257,-0.424179424046824,-0.623418385768154,0.116270190825338,0.777628219940602,-1.74648900241328,-0.213576536860677,0.568449785996791,0.642675438078933,-0.227690655717907,-0.0272880961915214,-1.00054039731364,-0.00518735540016614,-0.161610758226748,0.758623346151298,-1.16080756569013,-0.218648794463652,0.224669825008523,0.994825851993749,-0.184996830390686,-0.186875468987591,0.30329259183699,-0.685503087811593,0.473603471088963,0.0598894120407274,-0.356883833829089,-0.118240659457859,0.0148711685031076,-0.890824181888449,0.146829485975928,0.435427850297646,-0.380425536628741,-0.314713846107561,-0.402346050314745,-0.212802896015547,0.346249352382528,0.31547890854885,0.00229018905955107,-0.661716251998864,-0.115690940046038,-0.186071842384518,1.64332685913954e-13,"Control","Control","Control"
"CK09",98.1265208697935,-0.933701188663829,12.1567948266484,-22.2456694101758,20.9152704724699,-31.0498092624259,1.10294683860359,-18.757463309109,-21.9841107830208,4.09975826264099,23.2654717372981,-12.9211227212944,-11.6264726102106,-0.948784630438816,13.1095395928782,-13.1810706975132,-1.34845475281518,-6.48352234204829,5.81697087208841,22.2338674527406,-30.2725350280775,-14.9760364666966,-25.3420836668391,23.0917727421854,-14.6972806999255,-29.5545974473093,-40.6031519079179,14.4795350054939,-17.099365669395,-10.5081403440383,3.32582768214686,10.3551652537827,-12.0407897102791,15.6677414051494,2.31291761647558,62.1465034582731,7.94914482066426,-28.3059009198755,10.5710699671847,16.7002107846315,-10.9526036411971,3.41356773566358,-17.2492764061673,-22.2052645461395,23.3515938421799,-7.22109912830634,21.244560244221,3.9718095916857,0.354964801618108,-5.68959730757149,-12.0235148055697,-9.55943679952269,-5.56266299932281,22.4946380237455,-8.24365269571656,-8.07593518313796,-5.1869026924301,4.30188650758754,4.77027643164673,1.73378349251653,2.36727862751966,-7.16237535518342,9.25554598189534,1.91377505825106,1.1396518904416,-1.72297026567751,-4.87714503946932,4.1528570369794,-2.65001059887715,1.59803137088961,3.74377303684353,-3.45997583125263,0.245872628846464,2.20958163550268,4.15209763900682,2.77678126249215,1.52851908310369,-0.746145252362135,-1.7097617246483,-0.924087155444007,-0.784277963265846,-2.70702827934939,-0.0318360352119351,6.40572470804188,-1.66400003416516,1.25994417431186,-3.426506835234,-0.639938756285615,-4.09348993495063,5.82208880653505,-0.216201041101045,0.6192749000328,-0.858689672780063,-0.622237100181932,-1.94949178036131,1.10335852388168,0.816289665562364,1.84924442519218,-0.971182797667898,2.17767548624036,0.985006711261875,2.22815975986932,-0.0511467818566771,0.983953812867006,-1.26289256324353,-2.75528258896298,1.51452530542462,0.777884739490128,1.11329513094986,-0.731388460722342,1.26396328749425,-0.287768485363701,1.07044431083608,-0.0564028007484503,-1.45733664759224,-0.234566626872501,1.13340989012911,0.562988522002076,2.02375448134131,0.575576374477393,-0.76705956945422,2.0730476947363,1.02732002329807,-1.27166100317464,1.35764941719932,0.311612931330543,-1.18895338523641,1.31965987106536,0.799835506776733,1.00518679530414,0.088071065362284,1.51236804778352,-1.09250934298513,-1.28227719739359,0.951431301578348,-1.07707034749082,-0.883898592902961,-1.04993193533118,0.283041064562742,0.210149280772018,-0.224690864791756,-0.177515431549152,-0.100776677117357,-0.246583256189354,0.115126679540999,0.485454009165645,-0.145561452246704,0.906746324388462,-0.141968630654576,1.70369360980027e-13,"Control","Control","Control"
"CK10",-7.03723131342495,-26.525935603916,14.7303545466951,-37.0475550579374,-21.3152564397907,-28.5547536596737,17.4476582942319,-24.4016471197623,-8.95006452408969,-23.0934743205976,6.62068696633216,-1.49704957669971,6.64412028193133,-8.44514174412772,9.46274162395147,-7.93409356860676,-5.98459089844183,-3.69358601391859,17.1341258533334,-9.18315229409215,-16.7656396020816,14.8304100124595,-12.8572530478637,4.01213700856867,-3.47794019282608,5.08524421547285,-19.0062805470307,-21.380537564787,-1.18648078488245,6.35892071175579,-18.3322713772898,-3.66698867588472,7.78337192657038,-15.1249496519237,-12.535513142151,-16.4310226453895,4.74734604669126,-10.3400421105259,-1.55167989476367,-1.80141963050935,8.89101526541825,24.3000252978162,6.09506989005947,-13.3614933893208,5.00195589443581,-30.0468778457863,11.9685641772995,-9.75749236059382,-17.6093307243957,0.0114528220790727,22.1546646528633,8.64626180606376,-15.6362506225503,-12.1044682230359,-5.53137489894845,10.3431951612734,-11.136900507251,-5.3374341866886,-4.9504144522567,-13.5516723077837,6.42789903166353,-15.4780669259088,-6.34882118585916,-8.09974944472504,9.53140192445247,2.77556309531204,-24.1993628214395,14.8159661776324,15.6585559902602,7.76052713496377,-1.25550055749711,21.3333045285701,1.69383531006465,-2.98923311235976,-14.2883280626428,-23.1607318153294,-11.1440133466389,8.80851537282299,5.0132431076291,17.0088168529571,4.35584270448878,-8.72867907165049,-9.12140484572262,-5.18230491976538,-0.299223003727826,-16.2502231756425,3.04493936826497,-6.30527871775286,4.05680985685636,6.4539596035846,-1.48050866062734,2.60551997382028,11.07159847299,5.02246434016534,-2.54453298119602,3.43108706719396,-10.6761297700704,-2.97443882999518,2.9479112516181,-5.28025105846253,0.293383449128021,-3.64212175294916,3.02504514924836,0.137651898569156,-3.72699205902872,-0.0288682405515474,-3.03006559159698,0.090791646566822,4.01438482386659,1.19845215630165,0.882909341025015,3.24537526574929,-4.77436012433071,-0.562965810316198,-3.91339452876064,0.442744976573541,-2.7108899394787,0.197126954677958,-1.05520062106115,-0.652881555759392,-1.80539984847104,-1.42136689944957,0.145251760900348,-2.1748275116708,0.375624619353901,0.462121079282879,-2.2586312781701,1.74694527847047,0.346722375256137,-1.11054703937111,-1.22405430410933,0.98261304739177,1.872692059014,-0.0363744946241779,-0.208136001809302,-0.310489462282133,-1.00850771520329,-2.37786260417903,-0.88423701030359,-0.575428575087807,-0.606946399602474,1.53881111790951,-2.90585108232421,0.34979363999396,-0.321644301268592,-0.716362102930229,-0.873444642458518,0.712095782266314,-0.583244214616678,1.55685197806427e-13,"Control","Control","Control"
"CK11",-18.3808345311418,-25.927452706008,9.98300612853633,-34.09136060412,-16.4643514309813,5.64707990661156,1.44722198093307,9.31376770730215,14.5464820355038,-10.792058340088,13.1312476659495,16.8047663734647,-4.1029245108844,-2.60357330899471,9.64434520567439,-6.25176452985289,-2.32582599816162,-6.66642801166781,2.66999764924987,-5.94713237739938,-5.39935643178814,8.62416288004429,0.80072608059388,-7.09621249943862,5.47220441078373,-5.60630975405514,-4.35243221727739,-15.8167833323284,-6.12315498312393,-5.27761357517002,5.4442663384589,-3.51899694381726,-3.09104543584439,-3.23138746041657,-1.79077369780607,6.78976017547653,13.1581217856614,5.98877378564629,6.79024440343752,-8.79252215070488,-9.73857802994119,2.56396467031364,-0.0178108914806865,-8.32548398561182,-4.78668265614546,-1.13760781721424,4.42692584987786,10.4013942783297,-1.18275317498437,4.73167843461745,2.70689295130731,3.94677252403401,2.05430958157343,0.298609168582225,4.52581043545861,-6.30172506154561,-1.11796262796321,-0.114705188067399,3.47092853559943,4.47747326314849,6.93786613771257,10.8925403509487,13.3540939736929,1.13607871139718,-8.21189874345248,-0.445354734460915,4.33420764424282,3.52727639487218,5.39765295709096,-4.36239060256859,-2.23826523641336,-12.3684179706669,-13.5451226756968,2.16717895109248,8.75209861608919,13.5822097976846,11.5788209041905,-2.00307213171392,32.6718050630149,-16.151896454451,12.293677521924,-21.2832778242921,-29.1024642847808,-24.7165700503109,1.94393990222272,2.62025433160212,3.68382204226879,-17.8337674803162,23.8925125267418,-25.0352148733039,-2.06209887275199,15.5279448692929,1.2410340625183,-9.64744915931809,-3.01248393474218,9.91033019418907,-2.26835629279861,4.17558615723757,-1.52899091552656,6.87921061923308,2.33588937070465,-0.943947064497817,0.451560494295661,-9.82439697694494,5.04329668089764,8.03032220973454,-0.225502159654229,-5.24823021827726,9.17064808231563,2.27978713046356,4.17483403350314,1.1288691703811,-3.25468677258285,-7.33684516156185,1.1052246901116,-2.90348187678914,-3.19031379715131,2.02918390877444,-1.92759774727066,-2.95683383259016,0.853355359587312,-3.59753714998151,0.246903674245833,1.0999961468845,0.671807219111282,-0.120190630885533,5.74684730454412,0.230156941596903,0.0537164316021674,-0.160597561805031,-2.64122368881374,-3.33648279242809,1.39566327522751,1.96281450336368,1.80018955856218,-0.524989386744703,-0.0688526753400134,-3.58267043358659,0.609732726776704,-1.19622997190727,0.666650396663464,0.420982025584032,0.957697177541752,1.62469221188218,0.471274437616881,-1.0011842494347,-0.840975127457963,0.55139970920585,-1.2485036450374,1.5467710662645e-13,"Control","Control","Control"
"CK12",92.6370476217201,-13.0380441019582,56.4697178969015,-16.1084770640587,56.1019356974481,-0.321840438870859,-7.67832815355614,29.2723625670714,-24.324448369703,-0.521097838920247,57.694235338346,10.7991424199971,-30.2413793031176,5.19304214215852,12.9467317686327,18.4525709032606,23.8803202101707,-3.76870999216746,24.6711843875931,34.9450861011543,4.0945838409329,-36.6692046708495,57.2819746155962,-37.4111410564741,-44.3524750556111,58.0387837045411,-38.865556269384,-4.34786300053958,3.23520223752589,36.2434081379337,-7.12316642100608,-3.81738241060146,4.73846230655316,-8.93448400463615,-6.59363018983906,-3.11440586726655,-0.90911136264325,3.19032594603887,0.109323932359507,-6.82799122806337,-7.94457022153947,2.09818715116867,0.748535290974007,8.29300396862641,0.838591301158886,0.734688475814043,1.9253567402441,1.09427209490137,0.237646673795234,-5.31704216789332,-3.88421148070716,1.30495559052226,3.48683856962472,-1.23164777035054,1.63783748926214,-0.892788861230368,3.93064847532818,3.11543783198798,0.673964236184972,2.6999924505962,4.82856648812073,-1.10285374252027,-3.21299808298886,1.76399685689305,-2.71312676882295,-1.06190393889259,3.20471648090469,-0.451008456011232,2.0157985465411,-0.169445686099126,-0.14478698100035,4.05255746168799,0.722417474890409,2.10462442998951,-0.351045786979013,2.24904743421495,1.25646291889676,0.18476709945841,-0.57582236455917,-0.847128981435755,1.81067347664885,-1.9878341561164,-1.22972388813364,2.6052984015721,1.47717936531597,0.980679921599085,-0.411964990401282,-1.94321171215389,-0.255633124286615,0.240642746719145,2.00051578289991,-0.183235773709814,0.960698500595146,-0.316405261218743,-0.0200842603229898,-2.00098605127625,-1.14796069168361,0.273174633488853,0.649403419784011,0.326733066817381,1.85308946658242,-1.08235707919557,-1.77692191379983,0.19874930007746,-1.67894214563345,-0.0405199946746417,-1.22323703133602,-1.58562867627795,-0.801611641102838,0.863071371865704,0.774331335907214,-0.735592294475963,-0.666590216366135,0.816854828395536,0.878507981625375,-0.13221043853934,1.07620272241449,-0.806972824065212,-0.831406074643649,0.376972500065518,1.31653132796059,1.24683294903595,0.0958211505047747,-0.915987812873281,0.443121051666878,0.675823672652465,-0.56283621703472,0.950556406948871,-0.761754289708998,0.387309770272264,-0.416702107200837,-0.404048050747683,-0.684190280952745,-0.823993127496852,0.471296408148902,-0.246313084381707,-0.314276906377349,-0.343953109036784,-0.0362887158143115,0.750849800464176,0.128956895964471,-0.238805223997067,-0.0594048268669044,-0.508526782420333,0.472680762319501,-0.463512729796244,0.439567658810967,0.312330342513838,-0.23164872860071,1.56891969034512e-13,"Control","Control","Control"
"D01A1",-9.80653159014523,-46.0930627825475,-10.6095971925094,11.1525712054166,0.286584838485621,-32.7704762873346,6.21114872141421,31.1959183689487,35.7082616288533,-10.9670917490396,-26.6841507895851,-10.5087471931282,2.52904106148968,13.5257171206187,-11.1125098332232,-14.7266544320471,-25.0696921943558,10.9095308483017,-16.4245246075153,43.4914686711442,-16.4906066078091,-9.10723810315307,8.50164004148595,17.7038100982403,7.10945753208446,7.61780648941217,-33.5666991814163,16.7464826355099,9.59547925305171,-36.7370556588683,28.3406674291304,39.2296659074409,-22.3861550012056,-8.76877007980501,-60.0430296312753,-31.6665491801202,-33.9581610796155,13.791381264656,1.0342390105437,-12.2169341338468,-22.7555649492914,0.109474382748725,9.37297916240927,-2.7570315833684,6.05336146563369,-2.98740998987662,2.58509207067335,0.103604023584916,-3.13681222511694,9.99309675530063,1.50668384289273,-7.89149337499032,-1.13060913777582,3.34444700799687,4.88158928753256,-1.64711835841019,0.93620004401687,-3.05040491564201,0.827705841218674,-1.27332294317194,0.88229179151767,0.154658063537293,-3.51566858910399,-3.9411358861582,-0.431027992510356,2.98769971714164,1.69229375700868,-1.19912238249191,-2.90457206711924,-0.805358790336907,4.17252030647947,2.28278647304899,-1.93083756866474,3.06455625958348,1.8539016954238,1.70533961556554,-0.230977707454286,-0.218041004571808,-1.31580102040526,-0.365471044133477,-2.24352998920394,-1.96291464762274,3.20869309429711,-1.76925012428039,0.240722111568186,-0.302891104361368,1.13685422281093,-2.92964269928867,0.543756003692327,0.171106078827837,0.465543540447188,0.366894930899406,-0.455932082124821,-0.159210516738375,0.844641472666267,-1.05577896529602,-0.380276436747996,-0.105327890820892,0.321940414545338,0.924577296040317,-0.775342256784105,-1.63736025862747,0.112607174382021,-0.100455324979997,0.0853890651006603,0.400182449353138,1.05513316529512,-0.973184004951723,-1.02223496044112,-1.41407589886127,1.45264818352878,0.0249328265453559,-0.0937696545309465,-0.481482437478239,0.00631550465677642,0.524388996026001,-1.04066758083579,1.10922832415822,-0.248818668002963,-0.703285371617763,0.702250380317406,-0.830196996891001,0.766513646057648,-0.376069871024772,-0.0594932551356304,-0.209210031999342,0.868260372680909,-1.01073644654451,-0.790610163467858,-0.729290062859101,1.05092460220388,-0.0783056106735616,0.154577292920681,0.0370973014312217,0.140924687049235,-0.722378152029012,-1.11992779623083,0.419577902034039,1.14765683111329,-0.150052191283849,0.138998446476766,-0.364483439386914,-1.14122521760061,-0.0866773321502598,-0.730512789629143,0.155182317124117,-0.273932934555686,0.163506804501817,0.264315446315252,1.5860809844323e-13,"1x","D01","Treatment"
"D01A2",-12.569025339415,4.36635047788799,-41.2286463710528,15.6220778361825,-22.1954529179615,19.7355891957336,-5.44612260963047,8.57235718569671,-14.2527288811263,-19.3830681977907,-1.37338435915837,-16.6937527606308,-5.88473243697671,-2.33951108093031,2.07750176119989,2.52726505500128,4.90535059011332,2.41718008654552,2.22671270767393,-3.22816007700742,0.575562086001269,2.44681917040389,-9.3037011708394,9.89364459185369,5.24554347470835,6.87111664770957,-8.58562095041214,11.1900327187928,-7.89718955632712,13.7390949840091,-10.8316363785791,-3.54315876186324,2.42683198548242,-0.552069009345094,-6.5879287313226,-3.30882810522139,-6.71506546417402,-8.68915976396766,6.55448937874568,6.80761306776144,5.97666861556235,7.59155575525382,6.82060231031538,-0.494933288318991,7.9507562077932,1.28046647447017,-7.40037424324168,-5.86419643692841,3.02328605058585,2.41783362965578,1.25963958970072,3.48776614904313,-10.1542792920989,-6.5202162197235,-2.73469346169594,-6.41713669056239,-2.21454155150669,-2.33445838819279,1.04761156321874,-4.8119756710186,-1.58849430890162,-7.91073912281489,-11.0337547248154,-3.06567852119299,4.52690285022518,-2.99297277894684,5.55649920102833,-2.43246568333395,0.913251198194428,-0.357980864684721,-11.7958145594184,-0.982364730680333,7.42055488832015,-0.411574424454693,-12.1915211450965,9.29042396143804,0.209539494707686,-13.2272048394504,-9.80102306731015,-4.66694719545862,-0.0996319970302066,-1.89500684336576,-8.42918768605389,12.5924528769576,16.5765262883725,28.1194810192071,5.91306733173857,-28.2704637696177,18.6798420384527,3.11095144836429,-5.74418529993905,-5.7947804350688,-23.7073748596764,-14.0871756095829,-2.41905863106123,0.446059736411952,-1.23637387833357,-11.7466299170255,-18.8133324954901,-2.19593506711992,3.98231646427788,2.99616105958667,-8.78424409264903,5.29557203861341,3.96138280971785,-13.9254822974799,-0.900837757347739,10.2546787093977,-15.3202997522381,-10.2575116507168,-4.86849842673353,12.6556525838608,-11.3778361208526,-5.10514954683483,-7.12994449371512,-3.24571100286432,-8.99117070578934,-4.42255525970798,2.59759448988581,-3.74988478725538,-9.30672116231123,-10.0153077619588,3.2562339378393,2.47240006794855,-0.525750880422406,2.52819486088978,0.0333889404165223,-0.91788245340825,-5.31652166698062,-0.134243563808499,1.58821092381601,-0.396062819497168,-1.22896655217688,1.46014106858407,-0.251295102173619,1.18029121515374,0.66113486500675,-1.65542040093715,-0.0399540965348343,3.26198001227631,2.16204986841344,-2.93516309098284,-0.932651184607603,3.56556015719367,0.177675047388376,0.94002487491889,3.63162585798184,-0.100444815601327,-0.624559477352809,1.95588662453561e-13,"1x","D01","Treatment"
"D01A3",-14.0340192995595,-11.7528688227161,-20.7380761834487,-22.4842191806885,-39.5421608011813,2.8995433382303,2.68574468938917,17.8245739071707,-2.11243356275138,-28.74108186365,-8.35700342581641,-0.154335311605457,3.03661286349421,-1.42538639860088,-8.15168080578333,-13.2580434172449,10.2931654531834,4.34963502353205,-6.59354871382347,-2.70196847203812,-13.3170728490598,1.53739813103655,-0.574205191196405,2.05644304842631,9.55104196797854,6.85402896178516,-31.3722068710648,-2.55860934985981,-8.28186794782816,1.72429049570729,-1.43291450594309,-10.9320431813695,-0.501692992153959,-6.18900630166017,1.9135288948836,16.1541434147537,4.57784905390066,-5.52813737051727,-1.60506901153718,4.22084638779843,6.52335317136609,5.29212390616051,5.91273903433395,2.3853876749039,-9.31105004038896,10.4650629794568,-8.69280405161289,9.291901422909,1.8566587775065,2.16767096816019,28.803485714318,-8.86040180864098,-9.12893938109698,-15.7067813565067,-0.310330873370493,-5.17061379859923,3.96851728374049,17.2960309491216,6.83770311875776,3.69608311035218,10.154846182235,32.6515312727143,-4.23181923534116,-11.5241280551721,0.550046873771142,-11.537776686891,13.9444828899345,-13.8732185842332,-18.4738054675606,-0.870850250070283,-8.38691755788819,10.2539094037279,-7.72900827427085,7.23925787202624,-2.2957828289537,-14.4532432837685,13.2378723926066,28.7916410175245,0.0241613366480436,1.05225476900291,-24.1463563669873,19.0027079576555,-1.90875388648827,-2.6027911172467,-10.5053616257558,-0.397494159302652,-19.983416013042,1.94861794049559,1.95796005688779,2.38816123328369,4.6316439411452,6.13291798797752,-13.6619343859088,-11.8707151340089,-7.37776010117137,6.73003481083997,-0.348711366022673,-2.39106055465685,9.58614384003123,-5.47499275732584,-4.1421736588643,0.842812072520195,2.33716090915656,3.39932165477524,-8.84717352195745,2.50066023054793,-0.456113223292447,1.11700214742015,4.25552753133233,-0.0981552687003945,-0.479732085824194,-4.24983292942171,1.63963210274422,-3.23855139770026,-2.05484937172274,1.67235695419658,1.50303053196615,-4.76967306391061,0.0600331954991285,-1.3345470993351,-4.03109273873572,-1.65109775056625,-2.55123900690517,-1.35256074156683,-1.25677615341625,1.78104299750264,-0.804678706638108,3.56161111040541,-2.19634811261381,3.07548181070193,-0.984787732646747,2.22939583016294,-1.67354496521161,-0.665142997804946,-2.19306240025608,-1.82353559910079,1.17829061069668,2.28349670852585,0.30026647451152,-0.377363993598744,0.184559869461068,-0.901420219890156,0.320430750999776,1.26534552235445,-1.006532636956,-1.02660430088418,0.739174152821884,-0.224737374833845,0.403113140758209,1.65839726933709e-13,"1x","D01","Treatment"
"D01A4",119.438880069643,-39.8436227138426,-47.012451736505,5.74144821504958,34.0323410642112,23.014436291092,6.87344426938132,-33.2997362382522,-3.27770394002148,1.78153035957433,-34.1812264882094,-15.0487160437794,-24.545270761488,-36.5001154187657,-7.32545200001258,-9.00243631485524,-30.0970052202458,17.1841260253138,-14.6715063070353,-6.94524320121673,11.946281311459,32.1008687372293,32.1431011455798,37.5461406744638,-26.7168462678149,26.5049985274069,30.4744212906938,12.7742457726413,3.95790878080197,18.0408594838264,15.1373524158349,-43.0465919357272,-59.0456437277072,-9.71922106596168,-13.2288094918115,8.81715673665613,13.8234515412823,-20.831406013802,18.4752837740934,-13.1379142071548,-5.06023610279438,-1.57882045441811,4.24377994508246,-2.49604265749898,-0.140558533195992,-8.09545929514327,-1.4489514751234,12.3182367265583,1.71844366368527,6.72512262125765,4.72536292472863,-1.07936762150172,-3.6928631086698,-5.89238401500986,0.081100264715916,-5.22548869216384,-0.362656599063941,-0.0733391500006556,-0.354434330508385,2.32010551740689,-2.47651038710107,2.20023092645011,1.21175372430877,0.355214473072415,5.1103238645834,-0.0911725324230257,-0.0862191226072762,4.05192111516514,3.34388836293252,-3.11056113604302,0.497852850809995,0.130832390101793,-4.54065469573819,-6.62468828428704,-0.189329956940098,-0.204534495038181,-0.122281214826272,2.21013186718305,-0.711889671979802,-2.96981835176072,1.24186219013299,0.838270846567436,1.49728474261885,-3.1571770857918,-2.96608185741962,-2.27594366524063,1.86349647224062,2.44218214476634,-2.23502764958952,1.77032592510093,-1.11262574724157,0.66067005489762,1.28630472679692,1.71228462712656,0.809980804589132,0.501287226216767,-0.253660346941286,-1.59711782010507,-0.17622190080029,-0.483836046614823,-1.38691216601347,0.887481219657018,1.230784977036,-1.15801686975255,0.69608104539027,-1.63991833981243,0.302664575044669,-0.14104005498681,-0.886120038810578,-0.438829375596308,0.912043297568389,0.0154751768725908,-0.885687781828055,1.60389199072619,0.390220556729219,2.06066191859517,-1.334963605789,1.89709083497437,0.127114275051773,-0.581673421029468,-0.560215480305469,0.0145541375587847,0.94170016693868,-0.455065303195057,-0.439248429822838,1.08518840477301,-1.19019320249028,-0.137059139730429,0.247820451398661,0.650298580578738,0.744569398988556,-0.860595121840241,1.20472652139965,0.407620720934062,0.472273584738464,0.666191311858459,1.15360915446107,0.102505443915034,0.947443795515021,0.288133224486794,-0.203555366598579,0.0456737165612121,0.356802578743278,-0.78388408736121,-0.265023085725771,0.749975649859395,0.327993819814714,0.266173243857148,0.899165667103015,1.59641126273175e-13,"1x","D01","Treatment"
