"","MEblue","MEdarkturquoise","MEdarkgrey","MEblack","MEtan","MEyellow","MEbrown","MEcyan","MEpink","MEroyalblue","MEorange","MEturquoise","MEdarkred","MEgreenyellow","MEgreen","MEmidnightblue","MEdarkgreen","MEsalmon"
"D12A6",0.0490123521620209,0.10900505544917,0.0950271480163969,-0.104940930389959,0.0739475285607122,0.053679690365836,-0.00131230654859472,0.079378511701786,0.0724405803454292,0.00979897685957925,-0.0577802549132281,-0.0207278404666568,-0.0801160683048937,-0.188921547161596,-0.177953079657097,-0.178063539227018,-0.115905656513712,0.00169951119518711
"D01B1",-0.0246721788708405,-0.0848253436885065,0.267015963092014,-0.118284854023109,-0.158721743695033,0.147049093528031,-0.0208564438305234,0.0203577270155144,0.0846100402482498,0.147234813856215,0.454105615584912,-0.0453283138675937,-0.0999749769546733,-0.0211600404754716,0.215697175509947,0.117878507426278,-0.036051743092433,-0.141384149444358
"D01B2",0.0357052552589541,-0.0549260389631146,-0.049535397348817,-0.00205515804412209,-0.0894585699081736,0.106467912650719,-0.0216972386176906,0.0384844451953513,-0.103892826637373,-0.0764369313858506,-0.0258940965787409,-0.0431154552281012,0.00574435900704364,0.0800371211833087,0.0789779278614961,0.0939293733292181,0.0312631092993122,-0.0272119584837892
"D01B3",0.0523296951540781,-0.010886773674185,0.0573474722066546,0.0301425157560811,0.0264998665135744,0.170101903835463,-0.00894164462900158,0.0566979200642989,-0.139572193200618,-0.105916762130781,-0.0381659103194595,-0.0408304521419609,0.0469001475119266,0.000105906366804282,-0.0402564495098432,-0.00744399733243961,0.0543987699574179,0.00763729213677011
"D01B4",0.0333648294394478,0.223277392656652,-0.0653240787991806,0.0641602272790399,0.042284690766271,0.227016409499939,0.000381704359899038,0.0354615005681791,-0.113031721132751,0.0478698885098935,-0.0375620346152041,-0.0165878758795498,-0.0735281212558715,-0.106530899091987,-0.00304279724575884,0.0604948685760511,-0.0416120879816828,-0.131401659990708
"D01B5",0.0385073621585146,-0.05998834409188,-0.0744875590843648,-0.0278152618055212,-0.0620283300041124,0.10269406240562,-0.0212251019894698,0.0687964135108949,-0.119571204753541,-0.0907779837883691,-0.0331885186525095,-0.0393211753343412,-0.0113311507657527,0.0281441092431319,0.0946915802168058,0.0832562000999912,0.0833028958501429,-0.0855930802855013
"D01B6",0.0125378972573311,-0.0682296437717298,-0.0666831329199202,-0.0772354918656119,-0.0524173361643909,0.00967405638627602,-0.0370804960533338,0.0539705340520893,0.0294814076588086,-0.022626982837295,-0.00895073108654502,-0.0433456288067159,0.0324929382629373,-0.00333020368926539,0.135232161506637,0.0825334709215914,-0.0527524081813323,-0.118783138657821
"D02B1",0.0205854937219494,-0.0531365252584282,-0.0564954987823591,-0.0588717475140686,-0.122647931644935,-0.0646112206692314,0.00988049979040445,-0.0498900863204271,0.122038733973489,0.114473132067912,-0.0361122756570037,-0.039507928527911,0.0636598854587855,0.0944844627742024,0.0704038532204468,0.046563317008247,0.107889833044488,0.0105420007133782
"D02B2",0.0435112080259179,-0.0583755059526861,0.0127071918630493,-0.0693466736695589,-0.117316763346398,-0.0453978281732333,-0.0146804912492657,0.0688022833724126,-0.0295364930984475,-0.0495857189998423,0.0145211672013763,-0.0443712207782784,-0.0558837417841497,0.0394186678540549,0.124583611172192,0.108048945859677,0.0422065839949564,0.0291504463557327
"D02B3",0.0142248421000285,-0.042354078707741,0.0733915123603287,0.00222862680255416,-0.0249755174148736,-0.0533665742512486,-0.0133274606489971,-0.00647019841272472,-0.0113283159655315,0.03081491783594,-0.045792977617496,-0.0386769196540984,0.043886040270823,0.0991245063108775,0.020985012286602,-0.0242636399705346,-0.073680456787666,-0.00998462613103207
"D02B4",0.0186739734286652,0.0308844343111006,0.0562236584481073,-0.0359320286747138,-0.0314557706159306,-0.0338253669842439,0.011756144976383,-0.0600384380690624,0.10837518724186,0.153526367728713,-0.0198054856829701,-0.0320558508489843,0.0508002405012191,0.0525762956585752,0.0382453059458147,0.00842040048315018,-0.0535645346444888,0.0287578852740814
"D02B5",0.0110479096217911,-0.0311375458449781,0.0194861038480865,-0.103623521645939,-0.011256081559088,-0.00254171969757856,-0.00790551069133069,0.116395273770816,-0.0235563122089125,-0.0261336288675362,0.0446624432641272,-0.0422732596041025,-0.0256990387811357,0.0120155609183469,0.020793263688459,0.00262817990182981,-0.0119940582869291,0.00289620177845205
"D02B6",0.0212791182956319,-0.0010936946534278,0.0259401943100253,0.0285508526588751,-0.0746474793534506,-0.0405386579558272,-0.0147732496785008,-0.0252132487266461,-0.031899157124378,-0.0754039755550803,-0.0363390437923066,-0.0373677971964686,0.0994336688422553,0.159356652933183,0.0347707461623261,0.0376360924595233,0.0141670020618861,-0.0197340141468233
"D03B1",0.0287153353599567,0.130747587030666,-0.135921187381209,0.00755954418364139,0.000892160210866352,-0.0353603310728908,-0.0226504741395394,-0.0045837358979095,-0.0342775444463221,-0.113908740644951,-0.0427804110226739,-0.026150164957023,0.0448548279660201,0.0856294208319772,-0.0102784958885044,0.0559859538773588,0.135262310320805,-0.042896079582918
"D03B2",0.00882684301919727,-0.0524278090639899,0.0534457097066191,-0.2241034596275,-0.0364774318732332,0.00269239171176763,0.0493464142592245,0.16689197304053,0.112458478527431,0.262516896132235,0.0345932039705276,-0.0417199462158089,-0.0590608510257319,-0.0710821254441191,-0.0117035251984798,-0.0495364240389101,0.0927987990519619,-0.0401306804310903
"D03B3",-0.0242074915641557,-0.0458181265508852,0.0454665112114655,-0.0921665797226334,-0.166830378758124,-0.0736119208315049,-0.0633318949561602,-0.0423934221617375,0.0320881773717512,0.0306331509581496,-0.0862150102198146,-0.041706454161178,-0.0965742542161104,0.0575378672598691,0.107312068581001,0.0641463306601563,-0.0764423356677538,-0.0793399150173684
"D03B4",0.021656064992252,-0.0610605936365101,-0.0312604031320919,0.0355120450306331,0.0407126798245705,-0.103487432252912,-0.00724938660098286,-0.0397021592983015,0.0193333908420971,0.0114356517362512,-0.0412017025710918,-0.041126143444771,0.0271152430558554,0.0118389855864256,-0.0469388552604507,0.00760583827183311,0.159407821839759,0.0402693168413373
"D03B5",-0.0917376382903578,-0.0184202243987485,-0.0294042853861735,0.0657109331252123,0.0592896269922846,-0.0932183980066322,0.0193163885185454,-0.0760206360437112,0.0507539097663815,-0.0220778008785281,0.0283012188541088,0.194506909798964,0.0729478415892859,0.119567373172817,-0.0358963601433164,-0.0366515420478851,0.053682997111929,-0.0028531566146465
"D03B6",0.0362171963321891,0.0270637620506258,0.0419791111983622,-0.0648613629862249,-0.00273755022722253,-0.0781899884998303,-0.00676069993342876,0.0527610739070521,0.0486423628898306,-0.0682217904727543,-0.0376479100869682,-0.0347877892576452,0.126799175310754,0.0864448321585648,0.00159316059208877,0.00981463165748817,-0.0395175551958054,-0.131223744260088
"D04B1",0.00836415189587039,-0.0795074587119941,0.118862358377283,-0.0885848843926582,-0.059254132835012,-0.0369115220383252,-0.0101838860214747,0.0977954745431613,-0.0644602805183907,0.0449108108877599,-0.0430256607929579,-0.0378448923934165,-0.0672830315578601,0.103152591064262,0.0988036657922992,0.0620316220919988,-0.0425791753717546,-0.0606176165772173
"D04B2",0.013771826062183,-0.0148355345979279,0.0340017919600194,0.0112714114282269,-0.0589369606260226,-0.0974583080977026,-0.0212986704571607,-0.0916556639495029,0.0562962228655639,-0.0103549034220061,0.020857217254553,-0.0358899810180796,0.00726896915353975,0.0186881218845961,0.0487187784351337,0.0145446617131489,0.030965946371328,-0.00689108737603391
"D04B3",-0.114549066835991,-0.0588722233734165,0.108274692389192,0.0197432879625245,0.0304162373443577,-0.0545215310840675,0.0330873542295038,-0.0205895270215728,-0.0135791517216069,-0.0114378053114826,0.0158096027841065,0.19297139541379,0.0825046968633376,-0.0659508393185882,0.033082612449454,0.0885919646614395,0.0353145671934584,-0.0901917056822299
"D04B4",-0.00977288830641467,-0.051684014494019,0.0804819626501796,-0.0839586555527886,-0.00468880234673616,-0.0594779248304688,0.0339382392106354,0.0505908961135451,0.113797439717024,0.309280964115117,-0.0113925159881321,-0.0362193892584564,0.0493720579128574,-0.0312254765598274,-0.00261685373064875,0.0640545174432294,0.090986888312866,0.0238020518462468
"D04B5",0.0197093618502078,0.249076323847817,-0.0166018696692173,0.152730381112639,0.0496072291745637,-0.037052149505878,-0.0127518089689611,-0.130133007475378,0.0228753175836237,-0.0460570219516811,-0.0367360322574588,-0.00644609694875012,0.0661067582714499,0.0653731852459037,-0.0471952216594166,-0.0522935282763926,-0.0769083304909722,-0.0886717162165123
"D04B6",-0.0765174959447833,-0.0479136849578162,-0.00583629060803283,-0.0479825550213647,0.0958480379858286,-0.0352838559650221,0.0393823547187181,0.0800131967705465,0.00205095964497624,0.02004915253624,-0.0116461520128326,0.186792352253391,0.105756314232538,-0.00816963809705119,-0.0722036839234284,-0.159653411367103,-0.141817059552414,-0.106451531767748
"D05B1",0.0372863578049387,0.0227036226777415,0.0329507252968715,-0.10947765089554,-0.0448923036545438,0.0946957779475138,0.0181703339033756,0.0727873346358088,0.0287291696460833,0.0492454518347977,0.0091229645456662,-0.032794355923657,0.004053126910836,0.0820449414367578,-0.0109157301718485,-0.0272637561911033,-0.0578541201629808,-0.0132164611209792
"D05B2",0.049559362476192,0.0380591513629458,0.0599127419024138,-0.151889270070882,-0.0820960264010532,0.0706700211603235,0.0157179970389109,0.178944261430377,-0.0423198708045483,0.0018789482122715,-0.0431201614411652,-0.0309759935776223,-0.0660524361386482,0.0243566244396246,0.0491749709253409,0.0267249010573209,0.082308251372128,-0.0105220767894903
"D05B3",0.0245884501529665,0.226720772365052,-0.0154995513831309,0.0942228061377962,-0.101956328042496,0.161285401583125,-0.00787918029547517,-0.0522378995057734,-0.116997590312662,-0.0480230700145221,-0.0457810311644618,-0.0153175307408258,0.00557614294392823,0.139691346579077,0.117669473391792,0.0132586311648111,-0.0266107471230938,-0.0227994466370936
"D05B4",-0.698261485246027,-0.128550649475214,-0.11121776809144,-0.050155432954099,-0.113778100662476,0.111387406973513,0.963557481873903,0.368972818042067,-0.240736841499609,0.0841572654094555,0.284466471246883,0.141379781033943,-0.0938345337349576,-0.0508531571605185,0.109502888856072,-0.0274686575575387,-0.0327745963772684,-0.128138977954736
"D05B5",0.00287721280961094,-0.0814457693003518,-0.045935396421253,-0.0669797738564173,-0.06858267947008,0.0732372252083347,0.00638789285783205,0.037457937013782,0.0638095436802291,0.128794608032908,0.00952138910524467,-0.0380509363843466,-0.0129307975586117,0.109155554484728,0.0480331035018907,-0.108647793807476,-0.128476787624968,-0.0461641737374082
"D05B6",0.0114180891645392,-0.0406663599286653,-0.0535607254492425,9.99139488741539e-05,0.0346017759197469,0.122692111270754,-0.00259213865434643,0.0448874136060333,-0.0762269117311482,0.0633310176242231,-0.0497037210651342,-0.0377065609491467,0.109461041817786,0.0521036924023033,0.0703186368093152,-0.0916223759134891,-0.13232551012982,-0.116598294624708
"D06B1",0.0495283370711591,-0.0495464528970889,0.0375271757265264,0.0530967173733911,0.101411132849122,0.141716033093269,-0.0239942302024042,0.0357661057099309,-0.0936298776462316,-0.110029907691688,-0.0177828000297109,-0.0428201430028544,0.122872381844061,0.0158786096962916,-0.0471742421995239,-0.131447070133479,-0.139551224065789,-0.108197294456763
"D06B2",0.0390894756214152,-0.0684873361795647,0.073363682213815,-0.017064781025389,-0.0636750858082392,0.185601666708676,-0.0164484187919813,0.0310962670830797,-0.08848807331311,-0.0570139165711801,0.0613470064112703,-0.0423966862907326,-0.0708771797684357,0.0903346274855425,0.0728794161561986,-0.0383496906904639,-0.075028598938437,-0.0177074547947404
"D06B3",0.0609932456970344,0.0957140317007417,0.029343049678219,0.0248619236713196,0.152851930405051,0.17373166784359,-0.00752783493965111,0.0651316158447375,-0.103415108366377,-0.096912468222581,-0.0382549332579206,-0.0304277444987474,-0.0419815704654614,-0.174136098229192,-0.0895642853438378,0.0238600201420877,0.0180609484962638,-0.0380386173323896
"D06B4",0.0192403289415497,0.143711417356835,0.0420052399465363,-0.0718555582076238,0.0598703650696677,0.110618038392135,0.00320210931694529,0.0769021759521512,0.0282048500984951,0.0726231024828768,-0.0431245933770873,-0.0118680526118327,0.113604784920782,0.0521278725618534,-0.108073155568749,-0.12052061233437,-0.0982219864319098,-0.0902777567632557
"D06B5",0.0301053676754639,-0.0207736235496609,-0.146090119308617,-0.0488068629635291,-0.0180715306753813,-0.0824225719971729,0.00380808896354139,0.0229344177860714,0.0706709955640354,0.0620140220841036,-0.0372534023870177,-0.0315218534593397,-0.0442935531726867,-0.0321089680234068,0.00477713934684458,0.0737103991609571,0.0282218039281043,-0.0781863062141313
"D06B6",0.0550199969914369,0.0345031458300999,-0.121278272455472,0.0112896805264393,-0.0212875887038113,0.12096335967284,0.0083003393192905,-0.0506689286749253,0.0101254396909339,0.0665644970216866,-0.023353321155924,-0.0345430859385969,3.33205454896184e-05,0.0107312122335298,-0.00570497781528824,0.0683994636861875,0.149815359029042,0.0309389431652459
"D07B1",0.00715780320235015,-0.0568389452292859,-0.0920370733633926,0.08446740785653,0.0889454774006093,-0.0664320691370475,-0.0140896183920176,-0.0278733594907684,-0.0165632320431088,0.0125175329222516,-0.0143427175350086,-0.0372047897903398,0.104279344303913,0.065184738601442,-0.0452019682116583,0.0311166148318765,0.0399633166977377,-0.0117716444756612
"D07B2",0.0421751083359118,-0.0486458104790765,0.158529973839248,0.0045279815518455,0.0863159405811809,0.143530380458118,-0.00337461983774669,0.0626146368433514,-0.0471319751427531,0.034724332110736,0.00782327131265304,-0.0385737774305843,0.0214174824569679,0.0684089952883356,-0.00756921822995863,-0.0584512687642828,-0.0928147892119858,-0.0183866721209556
"D07B3",0.0666066185415691,0.0125148267100869,0.0429334837980329,0.000407120560855726,0.0650391946624152,0.179408811494786,-0.00735037779846986,0.0147033739307234,0.00576633798754129,-0.0872370342764918,-0.0407530299186604,-0.0389979818889574,-0.0868878698880242,-0.0780549485693087,-0.105002099132184,-0.0561230083360277,-0.0792869931703539,0.0026470164452723
"D07B4",0.0487375967089148,-0.0252674620521733,0.0441733430744431,0.0644923809659126,0.100325552271154,0.10177927570469,-0.0298529675702361,-0.0294638540580594,-0.094934522318628,-0.128406634406007,-0.0322338664144537,-0.0418928127229761,0.0209935970650387,0.0564268271589615,-0.00890677056165086,0.0656068926487956,0.0534697550107914,0.0588890314359764
"D07B5",0.0453188612966136,0.0692463368448335,-0.0681796748259679,0.00178955052997786,0.0697199964050132,0.177498137614704,0.0138042751434115,0.0340683234724941,-0.0240719893062442,0.101535499860122,-0.0301792401258221,-0.0285623762652839,0.0361405477125621,0.0331575882751687,0.0173835914259152,-0.0702329599149971,-0.0358605854371853,0.0194369561627269
"D07B6",0.0404223307615409,-0.051207521437189,-0.0006012025528814,-0.0354111424823295,0.146883162605695,0.15979957406402,-0.00211351770286918,0.156267959692132,-0.0998925502177458,-0.0780992851931151,-0.0375124641324956,-0.0437006335976736,0.0331104161248411,-0.121718106436267,-0.0119055770984055,-0.0442042462911539,-0.105858005406174,-0.0615237901076444
"D08B1",0.0397721179150218,-0.0504366582293927,0.0142703409138881,-0.000605632469635693,0.0249225366391199,0.145544526697976,-0.00678879230235076,0.0705640118596726,-0.0718125373819274,0.0317302739727978,-0.0403681054051911,-0.0435156853500531,-0.165007078622142,-0.143394636342929,-0.0173817733320322,0.015641724612805,0.061314927029845,0.119776782201337
"D08B2",-0.121329326796498,-0.0680258972830166,0.0014112337516805,0.101115726372314,-0.0127088439845527,0.195928755081483,-0.037688088884717,-0.0221040170135589,-0.175773182117287,-0.0704728795557469,-0.0471977219660093,0.16676618801178,0.0331762465671795,0.0860415896215667,0.0166086451814518,-0.025790109685333,-0.0925698872929906,-0.146436397254165
"D08B3",0.0489013629977077,-0.0186989052949883,-0.0228445589322776,0.0468804038633937,-0.0943687371576056,0.13000355521119,-0.0256284404401962,-0.00209281200085949,-0.117967472801469,-0.0824227495327262,-0.00788922714298047,-0.0411818538671065,-0.0612237642675628,-0.090828212493741,0.0846519879262845,0.154335091395546,0.207849204860074,-0.00345134086573748
"D08B4",0.0105877049083375,0.0493824021045945,-0.0442614482216954,0.0157609132371588,0.0360054922097066,0.0110127709322971,-0.00611936792234944,0.00177581047747769,0.0214833472183611,0.107225336683165,0.0335761146288311,-0.0321180940815421,0.0391915343253276,0.0268852985973425,0.044007464346782,0.0487050924711606,-0.0241489908067117,-0.112023497212888
"D08B5",0.0421710680475391,-0.0591685179271296,-0.040277014469367,-0.0213565507903913,-0.090548089861605,0.120755595681525,-0.0325872359838463,0.0586544382718844,-0.118174545347142,-0.131349832074452,-0.00842962763703591,-0.0449988610355048,-0.0516227524046516,0.0178268009638011,0.0499992309159242,0.0782613843770163,0.0119119045512716,0.05603793113713
"D08B6",-0.110286717809468,-0.0245493406881321,-0.11212869213454,-0.0462213231568655,-0.105676966365065,-0.110027101168275,0.0223933156113242,0.00537377611291983,0.0347323547517,0.0242778686435055,0.0263757779278091,0.199032124692426,-0.111714553501181,0.0496170795747575,0.148527061707757,0.0388144031581807,-0.0677073441401497,-0.0168131536950625
"D09B1",-0.0190188167437637,0.302500491742648,-0.0743445406667354,0.089480534958226,0.049671948223935,-0.139015489150225,-0.0114642121503401,-0.136681952586076,0.0803240258083731,-0.0191205652069974,-0.0207760892375337,0.000467023138167421,0.00531183194712607,0.00578603038401052,0.00872139412705485,0.0564580922971654,0.0685795367005573,0.0665597712519484
"D09B2",0.0262544628134507,0.0984114698373795,-0.119922626403268,0.119502298640181,0.0395203785811866,-0.00938397177083196,-0.0201171322599685,-0.136640046816676,-0.00785786237839048,-0.0605993135391735,-0.048484503169248,-0.0267339647316203,-0.0374537845474371,0.00640609879304113,0.00230034963082286,0.0205877636681674,-0.0459969278393194,-0.00316500258129533
"D09B3",0.0389114170073003,0.0153630585960643,-0.0401324526724604,0.030787787703557,0.00395095995801595,-0.0222081821647859,-0.0233403166136814,0.0123628839648905,-0.0853449565458185,-0.0653383572044148,-0.0462284206892808,-0.0393369011642685,0.040171142839963,0.115385846409492,0.129219888205603,0.0949798667984827,-0.0035938590689547,-0.136870616119794
"D09B4",0.0334093754484196,-0.0293756971297995,0.0990146843708844,0.0170179229081887,0.0929938899270922,-0.0606332458502823,-0.00621405749589735,0.0196524652710784,-0.00863128263274041,-0.0419646630966428,-0.0444569745393713,-0.0358110155109119,0.129760928002707,0.0443646910716266,-0.135985314354209,-0.13124345310856,-0.00887605699571706,0.173529875195062
"D09B5",0.0128522025309902,-0.0688127081105064,0.0158717645618839,0.0268679528564529,0.0101957972617815,-0.111164713782633,-0.0225918081156563,-0.0280804211783481,0.0199777996085649,-0.0354222375453235,0.000359119255883697,-0.0416227300717472,0.194514190002663,0.159681221697979,-0.00688035646240935,-0.0491562431449509,-0.0917891643348234,-0.0307453759322322
"D09B6",-0.104032986573135,-0.0164299150051778,-0.0799134659902931,0.0547933599509965,0.129963561278803,-0.0420020014270202,0.0224994475057872,0.000947681928245551,-0.0178182268208914,-0.0122199902623128,0.0133547714614148,0.186519200901537,0.0465873530804504,-0.0411662428888705,-0.0379306820399188,-0.0273308739937501,0.00998132545105814,0.0131965713074758
"D10B1",0.0216683845289087,-0.0420106865661973,0.0438370446486862,0.0715403050097798,0.142726289102325,-0.0683417910966243,-0.002221166759032,-0.0936645020073725,0.118221408319472,0.0756261279256048,0.0133395888931498,-0.0358219832191586,0.160471351264899,0.115928407028096,-0.000572930069249105,-0.0914706499382896,-0.122792973450388,-0.101086008427544
"D10B2",0.0191898093015445,0.0555415689803061,0.0324875010734289,-0.0661857266194722,-0.083320473945385,-0.0406730969554937,0.00667748603585901,0.0866042547301919,-0.0270719982424106,-0.013209396706675,-0.024666955576768,-0.0306365579435087,-0.137026302825303,-0.105777718329325,0.0528136554356129,0.0827429596962599,0.117856797838618,0.0412093256719293
"D10B3",0.0375598482544799,-0.0409961118064835,0.108878784915375,0.0419268567205085,0.0324579297653256,0.0322498180454437,-0.0177921351416443,0.0412623437061907,-0.129952578876494,-0.0335898152922101,-0.0317159640203743,-0.0428252269376604,-0.0387652210180032,-0.0445304435203717,0.0280036151743428,0.0756950520273286,0.13649168050785,0.0660661533827517
"D10B4",0.0513368093565023,-0.0496893515995245,0.0143541572537616,0.0850215170453504,0.0828931253577096,-0.0396422884270115,-0.0253938100659373,-0.0388641488211994,-0.0438556140941814,-0.0727651728443273,-0.0181022264332107,-0.0422486114632406,0.0713974695241798,-0.00809459387026014,-0.0107070470472487,0.0601341452672318,0.0562624284160985,0.00114226380879395
"D10B5",0.0303336144444036,-0.0908981156609223,0.0174420451755991,-0.060411786920851,-0.100362357450622,0.0159468585817517,-0.0183968242612828,0.0719767565838518,-0.0543843413776441,0.0734697132614875,0.00246763543957833,-0.0490673178037508,-0.0354263340612276,-0.00243585689072428,-0.0289229166067018,0.0181756498989475,0.113784098241304,0.181864105248015
"D10B6",0.0325449567619403,-0.0621397876216634,0.13743537854355,0.0494798371990033,0.124848169569109,0.075663242582258,-0.01078582385004,0.0269177744494509,-0.134884230703247,-0.0210441246210397,-0.042929251377471,-0.046631704465687,0.0719441097201899,0.0585410380469334,-0.0752816714899931,0.000139349530780691,-0.0111733878431822,0.0287386288933788
"D11B1",-0.0208006266472356,-0.0776767377664245,-0.00363142346841977,-0.087351183815131,-0.102910015815801,-0.0658662311462371,0.0021360244278533,-0.023816183052605,0.18327266552488,0.247865191796604,0.0241403485375074,-0.0350529591374049,-0.0388119325230477,0.122842246386819,0.0109137286866111,-0.0155242177896845,-0.0639952671598783,0.00593129585682485
"D11B2",0.0424152381692828,-0.0550952833415567,0.0252263301430486,-0.0721783930969284,-0.0470402354626887,-0.0201437508131246,-0.0232388511215554,0.0177529751191742,0.0245140795345867,-0.100757478283677,-0.0235038925134431,-0.0353238990541627,-0.165315312259348,-0.11715358683349,0.0432042272158311,0.0355761730172244,0.130887993547242,0.102234930500781
"D11B3",0.0419986717801158,-0.0363398321833143,0.0613741535116122,0.0249133866409094,0.00942244530680411,0.00949664851028985,-0.0276819220212085,0.0103115467791698,-0.0981412119944889,-0.0759195457727059,-0.0369908596837316,-0.0423573921221906,0.0366583152510505,-0.0252482339965881,0.0274158972237478,-0.0142853344089983,0.126395888016346,0.16033810083766
"D11B4",0.0213709402910548,-0.0578121594064226,0.0954944460636065,0.0520385476471339,0.0237845318881019,-0.0646378254212154,-0.0330248782033756,-0.0490358136664966,-0.0159773609363696,-0.0667485358639082,-0.0266386630898514,-0.0393837181710553,0.0518406503899784,-0.00975103793253866,-0.0488278063061517,-0.0268109595161885,0.0632043408754034,0.118634335534786
"D11B5",0.0485184809138434,0.00825037062132353,0.0638520536558673,0.0519050857194426,0.0023672123723557,-0.026838957240238,-0.0242099049357483,-0.0376644027057492,-0.0408378930143426,-0.107597730795702,-0.0278066194414461,-0.0400922138037141,-0.000923306391172505,-0.0671538867448907,-0.0375972321412773,0.0387200759294188,0.0874963697302236,0.0373459349160551
"D11B6",-0.115319495817286,-0.0417798465416091,0.010898784901486,0.162022684126841,-0.0985071508962139,-0.107112193235573,-0.0138618490749063,-0.142126676622225,-0.0374682656269721,-0.00205214750447891,0.0642339311819193,0.198194042305217,-0.0742275049170308,0.0502245822965494,0.0683864224151675,0.116635822036511,0.110553958273015,0.136166303358568
"D12B1",0.0332145191722685,0.133669038438927,0.0796914396138713,0.098731673130041,0.0653735208077875,-0.0282519457246196,-0.0259302527743122,-0.0600283624305768,-0.0115323560725447,-0.0796345289650681,-0.050873925237788,-0.0249775703537629,0.118331118079832,0.0129632661430543,-0.108534885521354,-0.157853154466808,-0.137432223505254,-0.0755091711679834
"D12B2",0.00884709682174755,-0.0442873838297655,-0.00963044622770469,0.0319923802091136,0.0198263178613633,-0.0265756445401288,-0.0187827887536959,0.0233061986772542,-0.0407327039849832,-0.0176215401129565,0.00782749023376983,-0.0424557995793375,-5.98462036724908e-05,0.0448866629026573,0.0285489362126456,-0.0584213397629806,0.0455475135967473,0.146804601170369
"D12B3",0.0211830408753105,0.138883742635871,-0.0307327986477622,-0.0682756995427098,-0.092273413374055,-0.017188730449707,0.00999522678975832,0.00161999931772719,0.0979429560560973,0.117023378449567,-0.0285069513119533,-0.0144563841220674,0.0058753127355896,-0.0201502282228044,0.0892529526259302,0.0795262773938391,-0.0587362195647054,-0.126134202587084
"D12B4",0.0188078731589248,-0.0033706418607844,0.117090755996133,-0.0139972489820279,0.0188057203552101,-0.00994730074003473,0.00443372749619659,-0.0041216069202552,0.056471703396031,0.0585160263651245,-0.0451877456454666,-0.0376863796290396,0.0998584583418479,0.0721180740568117,-0.0283879523430052,-0.0590637475091157,0.0469252323628494,0.164881276968456
"D12B5",-0.114049171821915,-0.0502595511186908,0.00122929756166183,0.0502842974323631,0.0111527533051897,-0.100593650114744,0.00421850092083676,-0.0828947742412127,0.0664082727243911,-0.0345987663433235,0.0494848382956016,0.196807017577467,0.214597583897316,0.170683622114743,0.0355452771739953,-0.0673090392002345,-0.117557291779117,-0.146255243994112
"D12B6",0.0318130629874679,-0.000837641254225771,0.0250707724384596,-0.125967974545759,-0.0587223235820846,-0.0134959509297307,-0.00845999848411318,0.102359418121298,0.0162513425013024,-0.0348048769853994,0.00120760526767068,-0.0355873189857131,-0.0768377442909241,0.0178074254135163,0.0734037320324276,0.0528609475135027,0.0123952233275905,0.032720814195894
