"","CK07","CK08","CK09","CK10","CK11","CK12","D01A1","D01A2","D01A3","D01A4","D01A5","D01A6","D02A1","D02A2","D02A3","D02A4","D02A5","D02A6","D03A1","D03A2","D03A3","D03A4","D03A5","D03A6","D04A1","D04A2","D04A3","D04A4","D04A5","D04A6","D05A1","D05A2","D05A3","D05A4","D05A5","D05A6","D06A1","D06A2","D06A3","D06A4","D06A5","D06A6","D07A1","D07A2","D07A3","D07A4","D07A5","D07A6","D08A1","D08A2","D08A3","D08A4","D08A5","D08A6","D09A1","D09A2","D09A3","D09A4","D09A5","D09A6","D10A1","D10A2","D10A3","D10A4","D10A5","D10A6","D11A1","D11A2","D11A3","D11A4","D11A5","D11A6","D12A1","D12A2","D12A3","D12A4","D12A5","D12A6","D01B1","D01B2","D01B3","D01B4","D01B5","D01B6","D02B1","D02B2","D02B3","D02B4","D02B5","D02B6","D03B1","D03B2","D03B3","D03B4","D03B5","D03B6","D04B1","D04B2","D04B3","D04B4","D04B5","D04B6","D05B1","D05B2","D05B3","D05B4","D05B5","D05B6","D06B1","D06B2","D06B3","D06B4","D06B5","D06B6","D07B1","D07B2","D07B3","D07B4","D07B5","D07B6","D08B1","D08B2","D08B3","D08B4","D08B5","D08B6","D09B1","D09B2","D09B3","D09B4","D09B5","D09B6","D10B1","D10B2","D10B3","D10B4","D10B5","D10B6","D11B1","D11B2","D11B3","D11B4","D11B5","D11B6","D12B1","D12B2","D12B3","D12B4","D12B5","D12B6"
"1912-24-9",-9.53926491211129e-09,-1.87463191369956e-06,3.10231075552108e-07,4.62869793436889e-07,-7.6652476910829e-07,8.1713731289736e-07,2.00000047313881,1.99999790335986,1.99999964101522,2.00000209402335,1.99999861328431,2.0000001282172,2.10000063499238,2.09999849620038,2.10000048498916,2.10000109646396,2.10000068852393,2.10000117200987,0.900000270677145,0.900000061626839,0.899999229249321,0.900001010286184,0.899998757166531,0.900001238650091,0.999999814587276,0.999999400448561,0.999999539175258,1.00000238919641,0.999999136319787,1.00000006820926,1.70000027926844,1.69999932814915,1.69999841038384,1.69999929165594,1.70000094744594,1.69999959860146,1.49999948213081,1.49999968109654,1.50000206815822,1.499998503674,1.50000252051732,1.49999840756086,1.9000000385838,1.90000121223364,1.89999989616031,1.89999875558025,1.89999972253183,1.89999966697567,1.8999979999374,1.89999945077887,1.89999930143518,1.89999962642728,1.90000074924791,1.90000184761126,1.59999919832538,1.59999823836017,1.6000008693678,1.59999957914568,1.59999986236251,1.59999964067303,2.80000127941857,2.80000058046108,2.7999984176027,2.80000003349876,2.79999940743069,2.80000028951119,1.515656260539e-07,-2.49624392645527e-07,1.76820745011431e-06,5.97547824256955e-07,-9.43845953495293e-08,2.05887516479368e-06,3.30000192767125,3.30000177316754,3.29999992295456,3.29999979568197,3.29999981842801,3.30000057625969,1.99999975558634,1.99999969790351,2.0000018527364,1.99999974545052,1.99999862573683,1.99999947804634,2.10000029195977,2.10000008766653,2.10000006037188,2.10000101561206,2.10000019341756,2.09999915475548,0.899999789218592,0.899999578320645,0.89999756213199,0.89999937862964,0.900002375547962,0.900000138986726,1.00000107954027,0.999999343248957,0.999997866679328,1.0000014906561,1.00000027547059,1.00000072786017,1.7000006817111,1.69999955833788,1.69999858956184,1.69999985796473,1.70000043126322,1.69999873269263,1.50000063552703,1.49999997766921,1.50000145124712,1.50000001445099,1.50000089504852,1.49999817193152,1.90000030390612,1.89999881123126,1.89999975208257,1.89999977259956,1.90000027404581,1.90000090876411,1.90000002379143,1.89999962130051,1.89999983700721,1.90000083845461,1.89999949199132,1.89999903821181,1.59999862349754,1.59999895427776,1.60000068127353,1.60000060315805,1.59999991695336,1.5999978063592,2.80000053001653,2.79999945824074,2.79999995584452,2.80000083939242,2.79999776926259,2.80000087236225,9.9146249798502e-08,1.18660184452997e-06,8.93670200243286e-07,8.98429479695436e-07,-3.80599405960411e-07,2.24788673133016e-06,3.30000101191649,3.30000110423618,3.30000234379822,3.29999985925802,3.30000127805484,3.30000127303681
"25057-89-0",4.50571524354479e-07,-1.25952862005741e-06,6.09520742398366e-07,7.7258837355312e-07,-1.45694374782931e-06,6.59762506255178e-07,1.5000009818453,1.49999930239289,1.50000144504799,1.50000064300112,1.50000016947877,1.49999965352807,1.30000080016427,1.29999904977221,1.30000146481551,1.30000079381667,1.29999711317675,1.30000001811844,1.20000149130898,1.20000185160535,1.19999937265286,1.2000017133134,1.20000105300435,1.20000073668375,1.1000002558207,1.10000127496763,1.0999996580547,1.1000002864983,1.09999939311532,1.10000036148071,1.29999930479082,1.29999977173909,1.29999865105664,1.30000079737156,1.3000000378013,1.30000045368001,1.40000072001721,1.40000234250051,1.39999829357937,1.39999970737311,1.40000162977314,1.3999989984653,1.60000021797447,1.5999997114256,1.6000010933206,1.59999989449407,1.59999927557049,1.59999895773286,1.70000124379994,1.70000091367236,1.69999974685723,1.6999976416181,1.70000045564609,1.70000209440907,1.39999689375156,1.40000012663676,1.40000045815161,1.39999945954918,1.40000083546088,1.3999991562566,2.50000126242889,2.50000035797739,2.49999778082052,2.50000037615076,2.50000063313226,2.49999978756448,1.69999950540797,1.70000099282432,1.70000048967981,1.70000019531306,1.70000193192423,1.69999997097983,2.79999878098559,2.80000072160163,2.80000086144703,2.79999979714189,2.79999920475647,2.80000009049416,1.50000155324067,1.49999804635291,1.49999854116622,1.50000089890249,1.50000109555426,1.49999933244121,1.2999997208086,1.30000081563684,1.30000086946785,1.29999984185522,1.30000027323102,1.30000004024445,1.19999999859602,1.20000194528218,1.20000024434303,1.19999887246789,1.19999907503454,1.19999875616438,1.09999940486677,1.09999820788254,1.1000008723133,1.09999851949486,1.10000001072131,1.10000070375516,1.30000083070945,1.29999999967515,1.30000126012962,1.29999772797981,1.30000008813967,1.29999988624534,1.39999974324567,1.3999979880945,1.399999597724,1.39999909225427,1.39999929828122,1.3999975957891,1.6000012614967,1.60000013362544,1.6000001447143,1.59999930988739,1.59999915151429,1.60000099975019,1.69999895871692,1.69999978898064,1.70000027882672,1.70000063775818,1.69999923363536,1.69999987411442,1.40000055529238,1.40000109878784,1.40000056066381,1.39999808762406,1.40000027716412,1.40000098996799,2.49999956578196,2.49999881413826,2.50000227539473,2.50000057062872,2.50000157353832,2.50000048574609,1.70000005551244,1.69999952463946,1.6999994415863,1.70000072291999,1.70000155526369,1.70000090687125,2.79999911253492,2.79999890582625,2.79999954827856,2.79999933555029,2.80000037150925,2.79999896454653
"4065-45-6",2.59584836957756e-07,7.90025104192123e-07,-5.56298244784632e-07,-7.62078827979553e-07,-1.16865500555517e-06,-8.87535681856277e-08,20.5999998544394,20.5999983126577,20.5999998577588,20.5999991969343,20.6000004674718,20.5999983511379,23.6999987782758,23.7000003228733,23.7000009400152,23.7000007185377,23.6999979769427,23.700000140088,11.9000028579125,11.8999988164294,11.8999996319342,11.899999328911,11.9000017444768,11.9000008450558,7.80000029100494,7.80000022733329,7.79999949127316,7.79999867848609,7.80000006108247,7.80000017947219,15.9000019804916,15.9000002635031,15.8999999657309,15.8999987764858,15.899998279593,15.899999363785,11.5000001340449,11.4999998408265,11.4999990817213,11.5000012850997,11.4999998137414,11.5000005510065,11.0000010725954,10.9999987203212,10.9999987835344,11.0000007954661,10.9999997038223,11.0000001448826,14.2000003139806,14.2000013212598,14.2000009599597,14.2000008011958,14.2000010512162,14.2000011920439,10.799999657987,10.8000008462002,10.799999466389,10.7999990082657,10.7999995344175,10.8000008491964,14.4000006709973,14.3999986737093,14.3999987465539,14.4000014606946,14.4000009896183,14.4000003273623,-3.4134303944819e-07,5.45151465761684e-07,-3.81336767767578e-09,8.99432211045495e-07,-1.956276819623e-06,8.7018529031607e-07,13.8999995322816,13.8999988708986,13.8999992627463,13.8999998329129,13.8999998922156,13.8999997444571,20.6000011287691,20.6000003804304,20.599998660528,20.6000003986846,20.599998743265,20.6000019231008,23.6999987650366,23.7000001652571,23.7000009612711,23.7000037172548,23.7000002109354,23.7000004795028,11.9000002265233,11.8999980826509,11.8999998185172,11.9000015970775,11.9000009653104,11.9000009330406,7.80000004886901,7.79999990782999,7.79999991313169,7.79999866234719,7.79999941319818,7.80000172522028,15.9000001541469,15.8999986995353,15.9000012245665,15.9000005759722,15.8999989568986,15.9000004189712,11.4999982311844,11.4999998342932,11.4999989017228,11.5000004442373,11.5000006615594,11.4999994593694,10.999999065656,10.9999987684626,10.9999998461115,11.0000008095445,10.999999920336,11.0000001094621,14.199998337127,14.1999997542573,14.1999982381676,14.1999988065805,14.2000005771448,14.2000006172788,10.800002008715,10.7999998511474,10.7999996524068,10.8000005438801,10.7999998703733,10.7999999851296,14.399999766289,14.4000019157907,14.400000306533,14.4000007305644,14.3999997457944,14.4000007256263,-2.10064026825732e-06,3.06991460925633e-06,6.25762384045208e-07,-4.48346509184487e-07,-7.86003718642912e-07,3.4488715214283e-07,13.8999998386358,13.8999982405838,13.8999994105675,13.9000019269112,13.8999989116967,13.9000005094627
"298-46-4",3.09905159109305e-07,5.54931499173034e-07,-5.38484247607065e-07,1.70152793271794e-07,5.42112259418267e-07,4.35915311203298e-07,17.3000000006784,17.2999998873024,17.2999985610709,17.300001493868,17.2999998504516,17.2999991014934,15.9999990748639,16.0000006708544,15.9999998093449,15.9999989412528,15.9999987540717,16.0000000251705,10.8999997765903,10.8999990789047,10.8999984882221,10.9000014430194,10.9000012202103,10.8999999649385,6.900000554824,6.89999900689959,6.90000031879403,6.89999889183633,6.90000040546554,6.89999957795023,23.100000317155,23.1000002659324,23.1000005938855,23.0999992494797,23.1000010261098,23.1000008944495,16.5999997608887,16.5999996931591,16.5999997767165,16.5999991352076,16.5999995119525,16.6000021396761,12.5999994535834,12.5999986378649,12.5999997928895,12.5999993317674,12.6000011042534,12.5999991755362,16.8999993049082,16.9000005663661,16.8999994551278,16.9000005834373,16.8999995436912,16.9000008094893,11.600001501901,11.5999997902027,11.5999998223542,11.6000013257551,11.5999995083395,11.6000002893831,15.8000007641052,15.8000011258997,15.8000026707419,15.7999993948476,15.7999997267889,15.799999340995,3.6398134963084e-07,-7.55514595057137e-07,-7.47460790986505e-07,-1.08309558517985e-06,3.87015131829663e-07,-1.95158877637039e-06,18.499999135058,18.4999990929755,18.5000013169481,18.4999986756864,18.500000210477,18.4999998371345,17.2999990403957,17.3000002768285,17.2999998172884,17.2999999963175,17.3000004034487,17.3000006146159,16.000001908204,15.9999991170842,16.0000008117962,15.9999986654366,16.0000012592635,15.9999994961119,10.8999996926559,10.9000001753876,10.8999999052962,10.8999994021803,10.8999992390451,10.8999992732407,6.89999997792444,6.89999941913797,6.90000067972592,6.90000043153116,6.90000081675538,6.90000102048372,23.0999997938539,23.0999998100634,23.1000006140834,23.099999244189,23.0999989079277,23.1000004931183,16.600000599292,16.5999996404892,16.6000010383377,16.5999993252993,16.5999997040966,16.6000000139139,12.5999997147087,12.6000006860998,12.6000013338857,12.599998867149,12.6000007007106,12.5999981258835,16.9000002339675,16.9000002453978,16.8999990040935,16.8999993624825,16.9000005615715,16.9000006074467,11.6000006363757,11.6000004265122,11.5999996699069,11.5999989045179,11.6000023793415,11.6000002210437,15.8000005262039,15.7999976780102,15.8000001687544,15.799999623584,15.7999999561169,15.8000013660296,6.5697189576505e-07,-9.59896216033988e-07,4.60480942862753e-07,2.13613700602971e-08,-6.48437609209284e-07,-6.07091393755747e-07,18.4999994789779,18.500001520013,18.5000001774468,18.4999995484727,18.4999996771967,18.4999995732582
"1698-60-8",-8.59134397215997e-08,1.55947485530892e-07,1.48240353121592e-06,-1.31240460708269e-06,-1.87003812767881e-07,7.10657270518477e-07,1.39999834479375,1.39999992518879,1.40000046269011,1.40000148490358,1.3999994152674,1.39999826153205,1.50000056789409,1.4999992450365,1.50000003240891,1.49999921682271,1.50000043946853,1.500000667009,1.40000034031529,1.40000151496514,1.40000229156196,1.4000012169315,1.40000000428646,1.40000076510255,1.79514538406124e-06,9.68678298609418e-07,-2.62545555878768e-06,-1.79003212355555e-07,-9.50157026443723e-08,-5.84791335720839e-07,1.3999990402729,1.39999989294584,1.39999901364951,1.40000105500707,1.4000011328109,1.40000067006609,1.29999921344823,1.30000185046803,1.29999959746208,1.30000112905857,1.30000026815415,1.30000003429869,1.30000047236656,1.29999836132965,1.29999903732358,1.29999949330657,1.29999953505121,1.30000006110754,1.4000004974855,1.39999832759255,1.40000006786622,1.40000192765146,1.40000022963634,1.39999993171606,1.30000123138659,1.29999823677857,1.29999969628336,1.29999969936843,1.30000159729268,1.30000110844588,1.49999830048044,1.50000104540693,1.500001862205,1.49999950013291,1.4999992873004,1.49999839900522,-1.13660237487261e-06,3.79241710714936e-07,1.84518920333505e-07,-1.1522444353209e-06,5.92481433227096e-08,-6.6529154985317e-07,1.39999877023662,1.4000005225565,1.39999876630257,1.39999892742353,1.39999881014605,1.39999866234715,1.39999984243196,1.39999912536815,1.40000009528822,1.40000041835241,1.40000015853353,1.40000162360527,1.49999985620868,1.50000078048092,1.50000058468417,1.49999960790393,1.49999873191971,1.49999969137479,1.40000127479087,1.39999936715291,1.39999880279591,1.4000001731651,1.39999986890001,1.39999902281824,-4.95083552221044e-07,1.02373233927738e-06,1.83775173734178e-06,-1.56189058976936e-06,5.94819702576169e-07,-1.68587111333435e-06,1.40000070241407,1.40000057298066,1.40000061641511,1.39999917740878,1.39999984921437,1.40000011513543,1.30000032055764,1.29999998455415,1.29999784783112,1.30000011266553,1.30000052988727,1.29999854411618,1.29999865299343,1.2999977729619,1.29999795993738,1.3000000345598,1.30000054800188,1.29999950244014,1.39999855545634,1.39999972152507,1.39999853275409,1.4000001204401,1.39999837225018,1.40000003230078,1.30000143348315,1.30000220192628,1.30000013033109,1.30000030663187,1.29999948975487,1.29999904367776,1.49999935540604,1.49999978309879,1.49999940398461,1.50000000746573,1.50000174446128,1.49999913709911,-7.27864280545272e-08,4.05886458326531e-07,-1.71633165274747e-06,-1.64592164734826e-06,-4.53154114340559e-07,-4.84928340630388e-07,1.40000171396408,1.400000096087,1.40000012460291,1.40000004298283,1.40000010212161,1.39999871897625
"15545-48-9",-1.39066551903003e-06,1.44289341689916e-06,6.30098535023005e-07,1.58975593569017e-06,1.74005969660024e-06,-6.64867239382024e-07,1.80000051335701,1.799999454482,1.7999989211514,1.79999963557309,1.80000083632802,1.80000291232636,1.300000302224,1.29999877909124,1.30000044200845,1.29999999612857,1.30000053483548,1.29999985088233,0.800000717659859,0.800000384146485,0.79999993566151,0.800000595941269,0.800001093450526,0.800000846456617,1.02908917836531e-06,3.70136435694587e-07,-1.68120674998923e-06,-9.84022120473758e-07,5.04469796319053e-07,2.85267353891818e-07,0.799999439632615,0.800000726105714,0.800000152447981,0.80000096267864,0.800000859959216,0.800001384613455,0.899998883163434,0.899999989138273,0.899998901017649,0.899999444007655,0.900001286925125,0.899999666283078,0.700000822908765,0.69999944964161,0.699999883065006,0.70000132527844,0.699999453166098,0.699999769866287,0.799998642137028,0.800002515557357,0.799998078931997,0.800000007067278,0.799999009416535,0.799999179062846,0.800001170583215,0.79999852851323,0.800000079809076,0.800001250315954,0.800000445469502,0.800000414716878,0.799998912511014,0.80000001747975,0.79999931230693,0.800000312991251,0.800000471102383,0.799999815141083,3.18146945388718e-07,-1.23955347979782e-06,3.78385448303716e-07,7.41872494212198e-07,4.313351853384e-07,-6.87804298495435e-07,0.699999766875803,0.699999243319372,0.700001267694123,0.699998807091553,0.700000665029541,0.699999285298082,1.80000064680231,1.79999888761073,1.7999982539318,1.80000145992035,1.80000023854531,1.80000005062248,1.29999876539486,1.30000064211802,1.30000099413901,1.30000116836057,1.30000010030268,1.30000024965022,0.800000925208013,0.800001402452743,0.799999286736334,0.799999213567371,0.800000014861747,0.800001088630778,-2.44615964827127e-06,2.31132752217512e-06,8.01687182429332e-07,2.93883072493997e-07,-7.69587430726993e-09,-8.26924738116408e-07,0.79999994431591,0.800001569774887,0.800000075150786,0.800000907346921,0.800001358877867,0.799999710112891,0.899999932739306,0.899998520869998,0.900000046225199,0.900001420591567,0.900000531497345,0.899999964307697,0.700001274201797,0.699999994043306,0.699999194433109,0.700000278634708,0.699999192041641,0.699997762777228,0.800001347055604,0.800001209282429,0.799998828083568,0.800000191472761,0.799999919892072,0.799998563535457,0.799999615533713,0.800000341475208,0.799999684094323,0.799999900693529,0.799998618224702,0.799999550951922,0.800000238304268,0.800001520322915,0.799997639754568,0.800000823831681,0.800000962438241,0.799998957729608,-4.69931254151993e-07,4.73844475926976e-07,-2.88390211109323e-07,-6.66410706079444e-07,-1.89069588971477e-07,-4.00959592268455e-07,0.699999113670113,0.699999819442888,0.700001779305556,0.699998706133545,0.700000896212007,0.69999915110703
"81103-11-9",3.73651777926793e-07,-1.84860528531091e-06,8.36986781193538e-07,7.68541598242508e-07,1.03405037721482e-06,6.16467932056283e-07,1.39999845553368,1.40000130902541,1.40000029887998,1.40000074428858,1.399999996617,1.4000000692714,1.20000007307702,1.19999994609328,1.19999886450906,1.20000064421592,1.1999999586779,1.20000099436445,1.20000037396702,1.19999985763214,1.20000148899465,1.20000047954465,1.20000091878024,1.20000015520175,1.10000018594003,1.10000205940057,1.10000014701364,1.10000059766852,1.09999914381621,1.10000086418959,1.19999958561094,1.20000140005547,1.19999997793588,1.1999995695344,1.19999992649,1.19999950363966,1.29999988996378,1.3000010080639,1.29999972502028,1.30000056576207,1.29999996221096,1.30000035299951,1.19999964663273,1.20000202300754,1.20000091896271,1.19999962421645,1.19999987388833,1.19999954994077,1.39999871483747,1.39999910632879,1.40000028448219,1.3999992485553,1.40000001158393,1.39999986721302,1.10000079585695,1.09999931257822,1.09999950834381,1.09999909009581,1.09999954397873,1.1000002551854,1.40000044466435,1.40000048754339,1.40000052861497,1.40000030392264,1.39999974953376,1.40000113593699,0.999996713128853,1.00000058530703,1.0000007161893,0.999999283931712,0.999999900090891,0.999998775004615,1.09999873001447,1.10000031915931,1.09999991682649,1.10000060567148,1.10000003246207,1.10000021839179,1.39999873907226,1.39999958882465,1.39999927591615,1.39999935338954,1.4000008808566,1.40000052950246,1.20000008117506,1.2000003931783,1.20000104149144,1.20000063065559,1.20000165383195,1.20000044269707,1.20000095654514,1.20000134843714,1.20000025981851,1.19999885497271,1.20000078385912,1.19999900894602,1.10000041343656,1.10000026317991,1.09999898335311,1.10000158076727,1.10000045567866,1.10000098889228,1.19999865365319,1.20000066040731,1.20000086945726,1.20000045393274,1.19999808431103,1.19999911923857,1.30000137704911,1.29999974104845,1.29999885154266,1.3000005142688,1.2999989948777,1.30000016357741,1.20000272117227,1.20000054463872,1.19999968320948,1.20000002960156,1.19999954517852,1.19999918002067,1.3999998886341,1.40000160248687,1.40000003640424,1.4000000749694,1.40000113481961,1.39999814035244,1.0999999897891,1.09999879078319,1.09999905429341,1.0999999587424,1.09999969702925,1.09999998857545,1.40000144351766,1.39999972542418,1.39999988354818,1.39999919910056,1.39999940921689,1.40000140145509,1.00000122743787,1.00000024309573,0.999999315834985,0.999998842248897,1.00000042865612,0.999999722651692,1.09999983260919,1.10000108639807,1.09999845064671,1.0999997563721,1.09999859291615,1.10000074403299
"100-88-9",8.42379125893614e-07,-1.20947866879096e-06,-1.96428434593303e-07,-4.67448176859206e-07,8.54824362486468e-07,-5.22895342747581e-08,63.0000004426611,62.9999985761112,63.0000002688126,63.0000008894065,62.9999996278871,63.0000003506754,101.100001026737,101.100000032709,101.100002129895,101.10000026755,101.100000001032,101.099998946348,30.7000026786021,30.6999990221078,30.699998415755,30.7000002984928,30.6999992570771,30.7000005276296,65.2999982732568,65.299999544861,65.3000006165524,65.2999994809497,65.2999995981371,65.2999999545857,75.2000009193095,75.2000000590808,75.1999984998344,75.1999989793828,75.2000012583567,75.1999982370796,87.3999996034306,87.3999995113005,87.4000012194079,87.4000002267994,87.4000011354121,87.400000206142,64.2000024801822,64.1999991444551,64.200000093398,64.2000011441115,64.2000007738399,64.2000010504001,41.0999998550261,41.1000028828946,41.0999987858145,41.1000008654241,41.1000012568998,41.1000010332668,29.3999980272871,29.400001408112,29.3999984153861,29.4000007635544,29.399998988355,29.4000009314225,86.4000000943341,86.4000003380399,86.4000003243157,86.400001340751,86.3999995798962,86.3999992886701,24.19999794367,24.2000000903197,24.1999988852449,24.1999993675454,24.2000004950584,24.2000005174692,99.2999999235046,99.3000000593098,99.2999993875383,99.2999996877502,99.2999982606328,99.3000001070012,63.0000006021913,63.0000005358668,63.0000007382654,63.0000003554295,62.9999986065894,62.9999989311524,101.100001131938,101.100001382957,101.100000233686,101.099999689097,101.100000521583,101.100002335077,30.6999996207517,30.7000008415796,30.6999998825646,30.7000008702059,30.6999998428084,30.6999982656373,65.3000012317349,65.300000988599,65.2999994682976,65.2999999166902,65.299999533592,65.2999977152954,75.1999988447977,75.1999992029404,75.1999986018969,75.2000010652378,75.2000002913176,75.1999992690939,87.3999995602856,87.3999994749425,87.3999988260436,87.4000005204858,87.3999995268295,87.4000001389359,64.2000002146107,64.1999989353317,64.2000003699645,64.1999994392857,64.1999990252492,64.1999996253749,41.1000002508149,41.099999810258,41.0999996027908,41.0999999444536,41.100001798519,41.1000014046016,29.399999402122,29.4000017285441,29.3999995402597,29.3999997856043,29.4000004123865,29.3999993283993,86.3999989294661,86.3999990235127,86.4000001681281,86.4000008613364,86.4000005703692,86.3999991796142,24.1999989129145,24.1999991546603,24.2000006431476,24.1999997661215,24.2000001246163,24.1999994953463,99.3000004157905,99.2999992669565,99.3000002346217,99.300002871665,99.300000358511,99.3000003276118
"134-62-3",4.95013024869939e-07,2.43287257591654e-06,1.19754542682592e-06,-1.50972587407881e-06,7.58481004800934e-07,8.8681053088443e-07,3.90000066611591,3.89999918644351,3.90000133157672,3.90000060445323,3.89999961516483,3.90000057390658,1.79999972346831,1.8000007150726,1.79999816519144,1.79999909071309,1.79999764040977,1.80000102203238,1.63694727108634e-07,2.77085878108923e-07,-1.50284277414095e-06,-9.49961308084097e-07,2.06411570619338e-06,-1.09409120955797e-06,-3.28284593513088e-07,-9.63043599091886e-07,-1.48797889575174e-06,1.86455659891853e-06,-7.41958710540492e-07,1.16336742668318e-06,3.50000092891926,3.49999898843409,3.49999908975385,3.50000116191121,3.50000076439853,3.50000121694958,2.50000058594829,2.49999908407455,2.5000009503699,2.49999802353489,2.50000053313578,2.49999995164539,2.29999938735301,2.30000041309889,2.30000159637989,2.29999926928734,2.2999997108793,2.29999952069946,1.89999826044167,1.89999961954472,1.90000115875476,1.8999996552062,1.89999996454071,1.89999997818778,2.30000047715663,2.29999899845111,2.29999891097945,2.29999857369116,2.3000003714687,2.30000019686571,2.0999997655851,2.10000094576971,2.09999956214509,2.10000026926593,2.10000043494016,2.09999995115414,7.31285347297442e-07,-7.1619161057095e-07,5.22686541344372e-07,-3.76043267545774e-07,7.64984809901591e-07,1.05863450901443e-06,2.99999786819186,3.00000023056069,3.00000039997434,2.9999988423931,3.00000022183646,3.00000137938818,3.89999984518715,3.89999992536734,3.90000034375006,3.90000023536742,3.89999963744572,3.90000021161385,1.79999754603105,1.80000166117026,1.79999922471187,1.80000110866567,1.79999962332334,1.79999997262731,-6.5301220770544e-07,9.23283619372232e-07,-7.79456354727791e-08,6.29192092108018e-07,7.7507936585056e-07,-4.94156425276987e-07,-1.88382148909453e-08,-1.36179518992733e-06,-7.40795899240325e-08,-7.12605644529111e-07,-6.30827814751705e-07,6.83963187529213e-07,3.49999964505231,3.50000075095064,3.49999983270545,3.50000107187732,3.50000010810385,3.50000045472019,2.50000082657793,2.50000079401815,2.50000115265973,2.49999977291569,2.49999934527146,2.50000123259508,2.29999997735703,2.30000073997979,2.30000057137143,2.30000252975174,2.29999854377768,2.30000100046947,1.90000015235773,1.8999990212524,1.89999901649108,1.89999896642512,1.90000079701411,1.90000035614547,2.29999916365657,2.30000003589635,2.29999984832556,2.29999932988954,2.29999989393625,2.29999973632929,2.10000163841432,2.09999948340582,2.10000203072996,2.10000060576246,2.09999928416935,2.10000047621901,3.86562677539067e-07,6.33005226750282e-07,1.32301823733971e-06,8.56019155674964e-07,-1.94134872666343e-07,1.61785539783882e-07,3.00000037287983,2.99999958616702,2.99999998333888,3.00000006971844,2.99999920108588,3.00000035860137
"75847-73-3",4.66935308389768e-07,-3.24228625001487e-07,-7.22888748094233e-07,-9.37317205495178e-07,-5.24234868541285e-07,-6.21474725227665e-07,20.6000013319164,20.5999999871062,20.6000013498275,20.6000007101602,20.5999987316245,20.5999996065975,66.3999992209684,66.4000001589516,66.4000011456154,66.4000003546285,66.3999983619447,66.3999993805841,9.7000017550386,9.70000056913354,9.6999994447339,9.70000080276129,9.69999909387434,9.70000007087592,440.09999833899,440.100000034446,440.100000959672,440.100000096036,440.099999815721,440.099999969599,40.1999994056161,40.1999985922802,40.1999996022423,40.1999976679881,40.1999994698982,40.1999990710173,53.099999007516,53.1000004422629,53.099999217512,53.0999999137746,53.1000008438938,53.1000000112291,70.3999997565153,70.3999997710778,70.3999988162971,70.3999997176791,70.4000010854702,70.4000009533443,42.7999980425816,42.8000000541399,42.7999995977477,42.7999999211412,42.800000517321,42.8000002927681,97.1000006125766,97.0999995487715,97.0999994488455,97.1000013463774,97.1000010640622,97.1000013918649,12.0999982744889,12.099999399144,12.0999987376883,12.1000005042172,12.0999996087506,12.0999989106061,67.1999981483972,67.2000003293242,67.1999987554106,67.1999995764404,67.199999555818,67.2000003193445,90.1999996534678,90.2000003443962,90.2000003077835,90.1999983672776,90.1999991715363,90.1999995658844,20.6000002417099,20.599999537624,20.5999988587198,20.6000003233275,20.5999987249344,20.5999984513595,66.4000007591863,66.4000010314458,66.3999990281916,66.4000016023986,66.3999999880726,66.3999999980798,9.69999943318214,9.69999964195395,9.69999896171556,9.69999816261442,9.69999945134385,9.69999989668097,440.099999600706,440.100000923325,440.099999762318,440.100000312963,440.09999932818,440.100001111425,40.1999981156714,40.1999996171164,40.2000005649176,40.2000001242949,40.1999995939359,40.1999996937902,53.0999993449253,53.1000025255907,53.1000014544765,53.0999983687734,53.0999995781094,53.0999984872171,70.4000004475929,70.3999996462483,70.3999996864063,70.4000004226417,70.4000014623482,70.4000013503053,42.8000001885724,42.8000010163942,42.799998798996,42.7999987494684,42.7999989592414,42.7999986601721,97.1000009804793,97.1000003339745,97.1000001239245,97.1000005154217,97.0999996893451,97.0999992916258,12.1000008882659,12.0999981200085,12.1000001083411,12.0999992156607,12.100000765343,12.0999991504985,67.1999998804739,67.1999988118624,67.20000244603,67.199998460521,67.1999993182386,67.2000009558248,90.1999998226686,90.1999998828128,90.199998265865,90.199999230437,90.2000002780621,90.1999999014221
