"","MEgreenyellow","MElightcyan","MEmagenta","MEmidnightblue","MEsalmon","MEtan","MEturquoise","MElightyellow","MEblue","MEgreen","MElightgreen","MEpurple","MEblack","MEcyan","MEgrey60","MEroyalblue","MEpink","MEred","MEgrey"
"D02B1",0.00747309157335945,0.0399568584481933,-0.0568550627031527,-0.0543170933045303,-0.0696599964788691,-0.0337006144469649,-0.0784292451830135,0.0139517360780455,0.0449179005809942,0.0237303160174236,-0.0217675214228228,-0.00562780396461467,0.0703955779636019,0.0353162850511549,0.0252183815804496,0.0771531805811484,-0.0623002518769817,-0.0201527210409566,-0.118644878154435
"D02B2",-0.00231037755483206,0.00381086653506796,-0.0663753282463065,-0.0434471797424742,-0.0235886814226802,-0.0816798711355705,-0.0191069163312422,0.0719251506851358,0.0596326306391024,0.048357823390983,0.0615826158814706,-0.105621365573821,0.0620252620467618,-0.0370654146716941,-0.0702454790286187,0.0938467376982046,-0.0673975114922113,-0.0471415882002526,-0.0500554688597954
"D02B3",0.0321568014752427,0.00650779315200053,0.0970772371660573,0.0872389771642754,0.0179995488856851,0.000880967334945202,-0.00243123746544185,-0.0162487920409519,-0.132038076187448,-0.147160128870813,0.10088477963045,0.0248499700117506,-0.0357455880138548,0.0513876014440223,0.121937991576606,-0.0563264627922575,-0.0403569089923624,0.0540518147825123,-0.0737903370794348
"D02B4",-0.068506051776419,-0.00515042163324513,-0.0401337730021846,-0.020931451896919,0.0111790608276211,-0.0180820373232219,0.0392776147405129,0.0868205229989108,0.0418664257167951,0.0555778590068864,-0.0457985917811813,-0.101386297867158,0.0558372612857448,0.0241650407496843,-0.0135873192164102,0.220808518306903,-0.0550965307947345,-0.0564122514777895,-0.0912227357334641
"D02B5",-0.0408372259102989,0.0515398713041835,-0.0787189023530876,-0.0598401629566086,0.0161548140323909,-0.0427689762666446,0.0471038006311792,0.158601351797643,0.0849261396049974,0.0872514426023574,0.0110148903706128,-0.0242882599255512,0.0324365307038228,-0.0246429644423668,-0.105245467232902,0.0752750820867431,-0.0266266353997225,-0.0715125368801226,-0.0759134559678538
"D02B6",-0.0414315307675151,-0.0710290387065493,0.0662908535929855,0.0669032040685478,0.0170939545597672,0.189748016680431,0.148914699033381,0.00347586738359834,-0.0722223637725075,0.0462533143890273,-0.0964424230175651,0.0084393278825006,-0.0202156947463767,0.0718732888897588,0.0306082018577896,0.0503501477751172,-0.0088744784635764,-0.0365997653610072,-0.0196291429024302
"D03B1",0.0315445561556167,0.108118352001133,-0.0844520924352406,0.00885488630213748,0.0595950513725965,0.116786638623241,0.189063616095577,0.0386403161017862,-0.00374199217795102,0.136090167618589,0.0323115774183166,-0.0213915036317262,-0.0860490588824727,-0.0418439847817804,-0.127118945645354,-0.00395021899750658,-0.0555600213303184,-0.0562219760618022,-0.0528485929454104
"D03B2",0.0253768976888181,0.06687067648416,-0.102271518819417,0.0309345523026709,0.0926640194038083,-0.0747973832990114,0.0886569750974597,0.0613225548872214,0.021665047168319,0.0948208001323309,-0.0524063429396137,-0.121155400372691,-0.0140590655830172,-0.0540335944184901,-0.0929959734510079,-0.0330692135724135,-0.0658341985354629,-0.0562550409905965,0.0512250656834833
"D03B3",0.10621847782806,0.0609308855423191,0.0297788466155261,0.0230470858527469,0.0214555717111801,0.0785023609983472,0.0203534197896163,-0.0250986429453026,-0.050430392406012,-0.0348811236821672,0.121188829039464,-0.00203165261960556,-0.0112303344538017,0.0534258151314965,-0.00829451449077584,-0.0263300260978072,-0.00656263545991275,-0.0590080510588367,0.0595590727911687
"D03B4",-0.0317594062824628,-0.0256317384349055,0.021708397537168,-0.0298577711394603,-0.0763963641308274,0.106891913406194,0.0774996489323389,-0.0411346826222994,-0.0280123031560932,0.0587770003384199,-0.0742943344871421,-0.150494469426949,-0.00370706359888694,-0.0384778868502766,0.0490421714465559,0.0324414602299926,0.286992151685551,-0.00987659804570314,-0.0463139811710772
"D03B5",0.0696533722167275,0.0411518855824539,-0.000454126495997975,0.0625078805555263,-0.0168640052244629,-0.016838149465923,-0.0100643930162615,0.00112110898263602,-0.0667727371016669,-0.0300851338514136,-0.108049013469544,0.0540735192910523,0.00463713026305969,0.0263937456493951,0.0173683143754135,-0.00345305078619234,-0.0491490000109304,-0.0201860120599116,-0.0874281615875013
"D03B6",-0.0853810971419845,-0.0646673718086584,-0.0832552815803007,-0.0996310482861762,-0.0965470439675855,0.00909413782421454,0.0302361738264943,0.0722497426255268,0.0649529164810294,0.0617238443790962,0.139502189205117,-0.0698640682919536,0.0980253666193079,0.0656182417273785,0.0385744427429591,0.0297676104361773,-0.0534984219651954,-0.0552208872388886,0.0216394606885225
"D04B1",-0.0264514183070867,-0.0324067662681745,0.10329135551846,0.0858185941690124,0.065363333393017,0.0676544649473536,0.0395091716740702,-0.13402421675573,-0.0643456644669869,-0.0194725166282762,-0.134955857686344,0.0907510393486155,-0.0416970096940147,0.0391472742684869,0.0354715882158172,0.0825218546016391,-0.0441010060375613,-0.0169441100331216,-0.105596169747568
"D04B2",0.10337142487652,0.0720309991432404,0.0906328962506318,0.131045112408559,0.0774322347143925,0.110646155273273,-0.034133647065809,-0.108047606914494,-0.133176309287143,-0.141019709035855,0.0572624433321849,-0.0976379895488773,-0.0513362836571237,-0.104125996715862,0.0777488780792499,-0.0750138526885093,-0.0160258794756142,-0.0103601340449432,0.049087676861127
"D04B3",-0.0667128878066212,-0.0152492294169655,-0.081083652651823,-0.0908451733609988,-0.0789134861019639,-0.0781786271782426,-0.0916549677969701,0.0307924052699369,0.110892104176147,0.0142255224493959,0.00182002770133827,-0.0277473757668595,0.120264205489999,0.0442564829165776,0.0183219514920175,0.0455013858850182,-0.0383302649109277,-0.0273822986670967,0.0656341598944916
"D04B4",0.0392842616075219,0.0895816644509747,-0.107415358293581,-0.0623290994272904,-0.0358734939572973,-0.0639532476685062,-0.0843522217833818,0.129775069628067,0.0515204709303377,0.0070862779110473,0.0449570602512069,-0.0572077226847924,0.0876210613699113,-0.000162834161033387,-0.0632755528527848,0.0620798567580175,-0.0657600422481885,-0.049685691621864,-0.0579293624808075
"D04B5",0.166107963938282,0.0957874964942149,0.100011960566565,0.154873484483745,0.115188521262671,-0.0141393305287572,-0.0388029689222409,-0.0368495136908705,-0.150765256339824,-0.149786394841093,0.012774311956025,-0.0597545028910779,-0.100015392534016,-0.0759791952438779,0.0232943266736985,-0.0524015094917807,-0.0367099145612631,-0.0118834992490856,0.0102267811283157
"D04B6",0.0100789616025025,0.0446958493937378,-0.0731084503577135,-0.0872860696443915,-0.0458564266922359,-0.0113486292640974,-0.0825018972434358,-0.0282324928281942,0.0525821079333025,-0.0116269151702224,0.0671407080555142,0.210451968518181,0.104524495758705,0.237956402560275,0.0804228930209932,0.053859716288351,-0.00807831449957596,-0.00138705729549856,0.0264819647264956
"D05B1",0.0103181407588748,-0.08628649264463,0.0592472335785953,0.0822147744997635,0.0965064704059104,0.0767201465423888,0.111527147398461,-0.0374534162998393,-0.051469457505542,-0.0104753151285674,0.19017589613416,0.0590638728293001,-0.152317922250055,-0.0583963483391531,-0.0996936250677729,-0.0556002216633741,-0.036641394914042,-0.0114519857584922,0.00810581042250855
"D05B2",0.0326307046285228,-0.0052659123681954,0.113952941263779,0.0822069276998826,0.261524792582086,0.0219103831149578,0.035223655407627,-0.0887083615960289,-0.0826753778692795,-0.119109089371593,0.0456603797726438,-0.00813926869890724,-0.0915277053083313,-0.0919489435781189,-0.0758713621039089,-0.0324880464774036,-0.00771586415547069,-0.0112404712479732,0.0118273133757855
"D05B3",-0.127312272524546,-0.151954644012397,0.0493040698123835,-0.168797034751481,-0.0821410847594134,-0.0369731210003761,-0.0594874067102006,0.0233200872224813,0.115993220260505,0.000789635046171412,-0.0152039565743622,0.0820731792263696,-0.0671245470755969,-0.105816778695405,-0.0756277370931002,0.081222727114898,0.246356322453928,0.111581509585145,0.114224610018511
"D05B4",-0.10377690799158,-0.0393923873882163,-0.0614561689852213,-0.0567447108605349,0.0931816147143529,-0.100726020683412,0.145100282685222,0.0636131862775959,0.140409236958521,0.16575438985405,0.0591200576501768,-0.0134302356118719,-0.0464084303741459,-0.0816002570190837,-0.122320980949912,-0.0168539510613947,-0.0586190877252882,-0.0206552337010859,-0.0681155812575674
"D05B5",0.0218148208893319,0.0307048217455539,0.0764731055185821,0.157853171284449,0.191799153666459,0.138784586579015,0.139599128630449,-0.0946679465690449,-0.108998012775922,0.00459748754290796,-0.0959288870992125,-0.000216687693159994,-0.143442942236626,-0.050424610774372,-0.0817096180825995,0.00587387306391578,0.030744486338939,-0.0232100844344056,-0.0209830893668442
"D05B6",-0.0196924789872323,0.0200477821994216,-0.0232213959925246,0.0242037282864705,0.0570409618907059,-0.108094885275933,0.0357169712367192,0.0918617211318313,0.0501695929303881,0.0581071293786932,-0.0664377326451802,-0.193714973102766,-0.0862243147413844,-0.180795513582777,-0.12368648890441,0.0999204676167364,-0.0147459683303867,-0.0170393832212863,0.00551372776312402
"D06B1",0.0325962938066827,-0.109202961114155,0.0761271892717817,0.0902172967992841,0.06998111206334,-0.0280636528678503,0.0262861882272419,0.027717942585543,-0.123322244043186,-0.0835612105962985,0.0678023304109517,2.53844427016285e-05,-0.114907014568834,-0.116913682357808,-0.0874354800579254,-0.0960843332916156,0.0814054683002453,-0.00883030667651077,0.111831864739808
"D06B2",-0.023240720006894,-0.125092710250149,-0.0243897317435688,-0.0869822058592422,-0.0647342316247548,0.0259065845134313,0.0464883559012656,-0.0499586000135223,0.0498116307612098,0.0705641038779644,-0.0723840622828706,0.0374951295306719,-0.0887735469145661,-0.0950980730745459,-0.0948950886032025,0.0434775284770597,0.206803614019879,0.0103994002669189,-0.0338559791576941
"D06B3",0.0722732542382644,0.149578364453952,-0.113577121755199,-0.015315443520502,0.0131417260739511,-0.14125583349318,0.0738585595252925,-0.0144342821835774,0.0583166895096496,0.118682366686552,0.0579501042669053,-0.086714215333358,-0.116866344541313,-0.100804581835183,-0.185361792234852,-0.021416518164382,-0.0613456081316031,-0.0598147391365583,-0.0348176739984052
"D06B4",0.0441199878219554,0.106434775384178,-0.0735149375898716,-0.00241890024474446,0.00732751874097943,-0.10859134904238,0.139014949766874,-0.0374442694421907,0.0432640354102777,0.136263401124913,-0.075137116180428,-0.0299713310788852,-0.105705167123432,-0.104486249491982,-0.144654874001723,-0.0757210128840697,-0.0367744597996367,-0.0172089401172666,0.192172800922291
"D06B5",0.157513354538558,0.179927299375122,0.0747635921121902,0.180999178504193,0.149080007242367,-0.0239107909452959,0.0298015197739595,-0.208637954563757,-0.110573146990627,-0.0233725804558361,-0.110846696353339,-0.0973153175813887,-0.154372410516587,-0.14977139991719,-0.124186160294115,-0.0133939491460257,0.0223296910379387,-0.0285073586810363,-0.0322405942727046
"D06B6",-0.0313704227254749,-0.123216296570408,0.110704340375943,0.0847389488266684,0.117756139615522,-0.0794317142583152,0.0178098008716318,0.000907215846934393,-0.0198145876131917,-0.0761183060182231,0.168136042839414,0.0428412249653988,-0.107237780682065,-0.0837314268915311,-0.0159665472301223,-0.0657291621687986,0.00189677348447112,0.0403685690608457,0.00462620285099645
"D07B1",0.15010857869075,0.100527823784757,0.0516516896175445,0.160015756499194,0.104445526994236,0.123376595191982,0.163719343078864,-0.0778923753987285,-0.106536631829317,0.076510555828709,-0.134310935281646,-0.0831572609300037,-0.148608513819153,-0.0847450485720034,-0.112235323753459,0.0164853852812508,0.0100547694075782,-0.0405174950218083,-0.0395694344127371
"D07B2",-0.151940654793658,-0.12544943846398,-0.0214199067379447,-0.10734666658597,-0.00227312725689752,-0.220411870835004,-0.0276950386344299,0.273763389069949,0.211666919075802,0.0888690281798211,0.0133338642431473,0.0253894456004662,-0.0442619645492546,-0.122822077765167,-0.132895948839919,0.00610432538837871,0.081963972126463,0.0362246965769881,0.128605750714965
"D07B3",-0.163078245856301,-0.11196820318511,-0.00896194202335333,-0.113585495696766,0.000931510094012316,-0.212852426604329,-0.0181807793846238,0.172396475994775,0.205556884427692,0.0950971315459213,0.0268815374330032,0.0413677786591405,-0.0399915896619372,-0.120012264199379,-0.134033729725879,0.0101731881700836,-0.00580168533132055,0.0100962904117743,0.0303099226409304
"D07B4",-0.0356177766344366,-0.0336154940227762,0.0194999101771011,0.130695484246005,0.163303310403051,-0.122902010975304,-0.0110461625655864,-0.021298369961305,-0.0448215083375795,-0.0648961460286069,-0.110129753054553,0.30821362236498,-0.0963904943579886,-0.0143654273281095,0.00404637161500693,-0.0901527554809606,-0.0230950399252438,0.141214070181313,0.0202683049509071
"D07B5",0.00622484848414795,0.01279387228323,-0.0169962484407736,0.0637765452751295,0.0770601046744305,-0.115710347349639,0.0104122459088618,0.0454479240711702,0.0135018391055233,0.0252847945108328,-0.150648396314901,-0.136606663401319,-0.120989785784323,-0.16226858025285,-0.139606105854711,0.195786435237113,-0.00108361780269994,0.00493166446099731,-0.0409092475191965
"D07B6",0.0625245511245343,-0.0152682964924878,0.0864670835579336,0.142661439399729,0.154328059084722,-0.0706596346306384,0.0670393943561345,-0.0507246461337252,-0.114230735697095,-0.0880455003696361,0.0479635773147737,0.0569899422424548,-0.166787961407254,-0.078636916793847,-0.0435135341679102,-0.0751361129515452,-0.0328825887920217,0.018552195255875,0.00817483912471907
"D08B1",-0.130219625462066,-0.104397674764743,-0.0152935365100311,-0.0798850665932263,0.0377051726583019,-0.072126034827776,0.0774922883123007,0.05878680729775,0.124564335674249,0.102352025707566,0.165594280330622,0.117316286302406,-0.0608103142200485,-0.017044578528367,-0.100103628024615,0.00737529312556884,-0.0509820539206271,0.0104525414683685,0.409744219691545
"D08B2",-0.0411951149508172,-0.127545497121798,0.102011462839681,0.0714138776199062,0.0981297039289672,-0.064552110765749,0.0962056392976248,0.0486653356957075,-0.0607487914758917,-0.036624171939289,0.160658315366287,-0.0011737320697948,-0.134209454144304,-0.0886675103839311,-0.0796853479846938,0.026774209994904,0.0331025364138608,-0.0215671860431883,0.0765250923614685
"D08B3",-0.0849394249784509,-0.0496153328662729,-0.0415234857535252,-0.043124511733487,0.0720773834105231,-0.0164944731210177,0.11223516402944,0.00312593685172445,0.120858608686737,0.141714440729945,-0.00637437980611898,-0.0322912035817856,-0.0823047293285016,-0.109508172321731,-0.133846212767315,-0.0206817368250853,-0.0338565550499405,-0.0091637499686522,-0.0176453207192797
"D08B4",0.0833159005316156,0.021918226275428,0.0736287456047929,0.118818173562947,0.111662287146485,0.0401038214977544,0.151362131844115,-0.0997187324004142,-0.0964269546790061,0.0464060452221049,-0.146655369283475,-0.00987220639920274,-0.14713747600248,-0.105919879271673,-0.113815006135348,-0.0254977329558738,-0.0199835529289595,-0.0277559418485187,0.0112562675310113
"D08B5",0.0439366268274516,0.0585672059066593,-0.0830720466572898,-0.019090268235298,0.0345740485794643,-0.0476546912224215,0.118463444826642,0.0725374824714534,0.075296321663268,0.136707045060626,0.0445458482180127,-0.0750553201976876,-0.0796915020040154,-0.13346726211298,-0.17757364980452,-0.0427105324450522,-0.049014324987583,-0.0476138411727677,-0.0133613506498554
"D08B6",0.249083287801262,0.183977927526747,0.0402006451320282,0.149875059963385,0.11698874770279,0.176374331200019,0.188787189981082,-0.175940205867174,-0.118965088708784,0.0857089933473821,-0.124983263712596,-0.037475162266744,-0.16458352355879,-0.0860193492543326,-0.121813885436124,0.0314718626453068,-0.00425338206860473,-0.0286779931558196,-0.0329561501391295
"D09B1",0.0244900074668386,0.0864856692422705,-0.0679738810527145,0.029620095871991,0.000467710238304431,-0.00111095038480019,0.0156443938412526,0.037469405592565,-0.0402559551424369,-0.000407127931605631,-0.0706673388880513,-0.099116890139617,0.0562145541161792,0.0257391838688571,0.0242169104945746,-0.148427679366583,-0.0460015851067081,-0.0502826325943135,0.124173357684267
"D09B2",-0.082457086459084,-0.00702855221197931,-0.118354048727005,-0.0604746581179541,-0.0294835151503113,-0.00354319426164544,0.0143680914098628,0.0631701405259523,0.0572930791846933,0.0649922335272257,-0.047365378371322,0.00105278381105698,0.0794299554405445,0.0724953981984154,0.0005572830647118,-0.0400997856820131,-0.0761268618478628,-0.0685365673419207,-0.072954133246828
"D09B3",0.0307085512771182,0.0372812299384968,-0.097439487465262,-0.0225557114807062,-0.0232630666584932,-0.0321846467677056,0.00639663445376036,-0.00742715192418971,0.0204339839436462,0.046902508782353,0.0401531065855359,0.0166247014721423,-0.0139750001804394,-0.0244881476713512,-0.0598304757414678,-0.000203566540505116,-0.0499598492074871,0.0760661781076458,-0.0754922526294691
"D09B4",-0.076417549674691,-0.0328642276092182,-0.0508050044180645,-0.0868365832850894,-0.0236714406821018,-0.00492241649610406,0.0600562180044793,-0.0284577822376797,0.101146609803929,0.106170198806989,0.00270525189666865,-0.0675643775966181,0.0567284888091636,-0.0357304845919039,-0.0309320969539758,0.121224257183966,-0.0128081156024195,-0.0322745090092092,0.0233848609157128
"D09B5",-0.0633178139553434,-0.0388483341819824,-0.0626066077467124,-0.128495686672205,-0.164145170207813,-0.0204468668421946,-0.0435850819071137,-0.0408338392572823,0.0588069110851042,0.0362704849927096,0.000293322980511975,0.0341905213967271,0.141928879136267,0.0991301987692259,0.112980064587254,0.0894454958430411,0.0145648679615544,0.0370735143858767,0.02597308525524
"D09B6",0.0261282976175025,0.064028090562679,-0.096690028463701,-0.00176762960594568,0.0192793426006889,0.0597632044053332,0.052832778228066,-0.00561993157827647,-0.00568457839155176,0.0659568832008049,-0.00231894766161144,-0.0140093579301572,-0.000959788628383023,0.017624564269422,-0.0691200578643011,0.13012351700701,-0.0814759960427753,-0.0680153165351697,-0.0569612861197074
"D10B1",0.0744261011132504,-0.0684903224529998,0.0770684248836231,0.068113750869221,-0.0118253404116864,0.10017343010234,0.0448232437762953,-0.0352286951811889,-0.106021780628988,-0.0643451442540278,0.135888669865125,0.0257184389590165,-0.00880705390084936,0.122582375474491,0.106444742853734,0.0515851649287387,-0.014485224868475,-0.0358206041585637,0.0502765396833099
"D10B2",0.0154178569807416,0.129664510929021,-0.0461942321896671,0.0660709650829063,0.165550567914094,0.0907195173812201,0.179144645124475,-0.103852788327274,-0.0455128011431308,0.0846202115493335,-0.0938989773840476,0.0136172601963903,-0.070711802812862,0.0583751466113649,-0.0583605551107476,0.0194078948833378,-0.0259612798068153,-0.0338368024965305,0.0691924104816363
"D10B3",0.0320033783918628,-0.0286137420786376,0.0997168850883049,0.119877490176497,0.113527234145727,-0.0777470769571353,-0.0696183821088197,-0.0954909286885834,-0.128423680192743,-0.170114644689642,0.0820335687364899,0.0196664140338786,-0.0603589352863142,0.0374834544181542,0.0989973251299361,-0.0300725348672265,-0.0114521766647957,-0.00512073625416499,-0.0380496533917995
"D10B4",-0.157719186585242,-0.134217503809509,-0.0573997595247511,-0.0948158128975651,-0.112845214475936,-0.0517693609078053,-0.0309580792079947,-0.0282858014139415,0.0575338818341077,0.0331924591411383,-0.0380511755872597,0.0415970006416132,0.0922777499695598,0.0688535206299652,0.0601764990238876,-0.0977708300703962,0.0237124681813399,0.0601738784616327,0.0397342598522122
"D10B5",0.000638822401667772,0.0407474774917017,-0.0819112241236477,-0.0201768195978266,0.0888119483731101,-0.0128278084602277,0.128268013147009,-0.0373997137128654,0.06206494214062,0.139914988063258,0.0126592874516378,-0.042512237250055,-0.0138716480470333,-0.0430189094185935,-0.0678989356249061,-0.0100384079916951,-0.0310784893935886,-0.0350449309501127,-0.0262706885997134
"D10B6",0.00474882000596631,-0.0743342599085644,0.0976080171630203,0.110689319238438,0.0835928612665379,-0.0527560179634618,-0.0405602992814192,-0.0361465005459398,-0.11296279197647,-0.137682566979734,0.0809297202816144,0.0238240588433518,-0.0156936348709096,0.0667959665795875,0.122422805886241,-0.0352165685844782,-0.0085622639486601,-0.0146578349708057,-0.0300784040765477
"D11B1",0.0446428930838003,0.00676628768068141,0.0843002096497117,0.102902554494433,0.046594989818387,0.048586613905435,-0.0271298025917166,-0.127165904142826,-0.090548340244385,-0.0577877618246853,-0.0893805504564846,0.177088651126133,0.00632516997522215,0.13042058184258,0.0868551693405163,-0.0218451470099163,-0.0102083506142208,0.00987170170915402,-0.0555418993814464
"D11B2",-0.066321292502862,-0.00655758983698166,-0.0938582540796139,-0.021196338924415,-0.0173715066141407,0.032932224666315,0.0854247529394971,-0.0115144949959952,0.0205005874969307,0.0999821845411032,-0.0821106126618988,-0.0265403382147084,0.085424028535563,0.102078858566436,0.0596050325870372,-0.121450711388208,-0.0823802962464257,-0.0472881715055121,0.00351855602606015
"D11B3",-0.0456822101426253,-0.0136873370710673,-0.068338882278714,0.00365115624852886,0.0740844009003898,-0.078717150601038,-0.00578470372973322,0.0891632936365754,0.0365683352619401,0.0183299466076316,-0.0717189044194893,-0.0111202127169103,0.00896556674252873,0.00393963143818711,-0.01982053608973,0.0624313259223676,-0.0649835389127286,-0.0255663068646449,-0.00247420388713731
"D11B4",0.111109847438579,0.079719249132138,0.0719186234396074,0.123355969217526,0.0613040783573643,0.146608216680618,0.0725458731655935,-0.0537195064500169,-0.0550211648506377,0.0424811400829684,-0.127925057258147,-0.131243464437215,-0.0980850218524332,-0.121753510285619,-0.118886047456634,-0.0935738827487997,-0.0214990221529785,-0.0622686906338668,-0.0771354758885639
"D11B5",0.0499458873352691,0.00788487704412162,0.0105108742794811,0.00929635699538415,-0.0256785190225033,0.0549470087363266,0.00854685807971597,-0.0367261676643473,0.00275441586134702,0.0182999590014143,0.032862938972773,-0.1608859063892,0.028410614249489,-0.118930314566032,-0.0237487047529735,-0.0711313714686222,-0.048826925633396,-0.0603777383653388,0.011582164392325
"D11B6",-0.0343543862323088,0.00249828513155032,0.0239421368341,0.0364831546255168,0.0208806863382089,0.07935138600126,0.0342509010797012,-0.0789627551724494,-0.0126677425129023,0.0158437043539652,-0.113835256518782,-0.0173131841962397,0.0293026421255878,0.0235682065845403,0.0685143326315717,0.00201071178489991,-0.0573240158745983,-0.0329108822925206,0.11796872860658
"D12B1",-0.073799909075749,-0.0735435206537709,0.00513615092639537,-0.100787049994096,-0.132731241026808,0.0244480351647849,-0.0900801342112501,0.0250620053416728,0.0228938881304615,-0.0527339596377934,-0.0428338525605131,-0.0591671513756182,0.0481282598048825,0.00330002196270671,0.06901085909489,-0.0185622918535523,0.267508792583299,-0.00631279168291671,0.0720789775423308
"D12B2",-0.0693429114672608,-0.0325771315537485,-0.0423989419623886,-0.0463521881210819,0.00874330793703902,-0.0671281308983848,-0.0639629433098112,-0.040380587506513,0.038256884818207,-0.00917166360061133,-0.0421153682791001,0.00837948825275476,0.053677244617541,0.0601447305442195,0.0410779333997632,0.271374653023819,0.0557981617081062,-0.0236513210541661,-0.0784148828482155
"D12B3",-0.00946022724359606,0.0331569837284819,-0.0928438098051506,-0.015569770311287,-0.00495916282377518,0.0225422099949804,-0.0543599191055475,-0.151946051954717,0.0157047504321458,-0.0207269716020733,0.0796062126169726,0.0495991823098089,0.0488969190526335,0.10008898040721,0.0557385264731381,-0.0182738796187904,-0.0746920476974665,-0.0393086779962534,-0.075149351558879
"D12B4",0.0155152980494442,0.0380916242061161,-0.0962988492146065,-0.0699509831825559,-0.0691867743253538,-0.0523313217604378,-0.0573007966970832,0.11634726646408,0.0760389668722183,0.0415269167046165,0.0798037875093404,-0.015038982234155,0.0970251129805061,0.0771008653870489,-0.0151149801650176,0.0512434038524122,-0.055410590233935,-0.0442936416084597,-0.118323969953637
"D12B5",0.0950550651848286,0.0851547997436877,0.0185284425154187,0.10566111378642,0.0282771711595398,0.0564048192693339,0.0897225329680752,-0.152603055267932,-0.0779809019756541,0.0155273096244002,-0.101523851175621,0.227576544532197,-0.0732041675442375,0.0240391056731563,-0.0337708725734559,-0.121378252803609,-0.0231508380230417,0.00967727465219013,-0.0676388650802165
"D12B6",-0.0783737751873006,0.0408421599735425,-0.110746889145159,-0.0712835431495501,-0.0292811642283268,-0.0916559530768579,-0.0996193547108646,-0.00140436113162761,0.0504891786295624,-0.00905799954550261,-0.0071087776052409,0.0839357658424627,0.0962619670191883,0.0895895809321608,0.0419837491434597,0.0636895362082908,-0.0741441918770926,0.010007976474448,0.0144862317175876
